customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
65 - 69,KBW,3,11,29,18,49.15615195033515,DIGITAL INTERNATIONAL,43.02140248681064,72.75326118178751,VF RIP U-TREUE,27,60,90,0
55 - 59,KBW,9,59,24,21,20.80774207394841,3PLAY,6.137275419111554,64.11143816873158,INTERNET START HZ TV,7,18,2,1
60 - 64,KBW,3,26,18,10,92.61388445738487,KIDS,17.28548866664985,71.51123807493906,3PLAY PLUS,14,45,96,1
50 - 54,KBW,5,60,8,15,25.98109302327326,DIGITAL INTERNATIONAL,71.45773646513919,10.12921015795799,2PLAY PREMIUM,15,73,17,1
18 - 24,NRW,2,65,96,18,22.32129517661967,HD RECORDER,27.436410833847113,44.902101573770615,3PLAY FLY,5,58,91,0
75 - 79,KBW,1,65,13,1,15.470731650571645,MMA ACTIVE,8.739837000211125,89.93370244645284,3PLAY PREMIUM HRZ,7,66,83,1
35 - 39,HSN,5,39,8,20,4.449603600668217,SPORTS,18.307976717950257,13.959779846659327,3PLAY,9,8,31,0
18 - 24,HSN,2,12,15,1,60.47163682110048,AVM REPEATER 1750E,44.473592495517856,12.094866279071958,2PLAY TREU,24,44,34,0
18 - 24,NRW,5,92,85,21,27.205693976271295,BASISPREISANPASSUNG,35.08428705233615,91.19307096485436,3PLAY TREUE MODEM,23,90,53,0
not available,KBW,3,21,36,22,87.24927526494562,INTERNATIONAL FLAT PLUS,30.223027867791775,61.49736839635169,3PLAY PREMIUM MTA,1,63,15,0
45 - 49,KBW,0,91,77,5,5.582322879195878,HRZ RECORDER,80.13771870399579,55.02070334153025,2PLAY START,28,86,68,1
75 - 79,NRW,4,6,76,8,93.75582413500723,HD MODUL,48.73909653350865,51.84751710507965,2PLAY,4,23,91,0
60 - 64,HSN,7,85,50,18,47.51973286976349,INTERNATIONAL FLAT PLUS,70.25340642651813,2.946000432942708,3PLAY TREUE MODEM,10,56,56,0
55 - 59,NRW,6,22,5,21,92.46431486829638,ARENA,29.824517989774446,69.23378379724797,3PLAY JUMP,29,72,81,1
18 - 24,KBW,1,87,16,19,42.397626094073125,DIGITAL KABELANSCHLUSS,72.94792083795517,34.1892922242294,2PLAY JUMP,3,0,39,0
25 - 29,NRW,3,32,25,11,87.60751044562205,KIDS,1.1809651646740082,64.25069751678947,2PLAY PREMIUM,0,62,60,0
not available,HSN,9,88,94,8,67.90318419895212,BASISPREISANPASSUNG,91.30267648002899,5.036489387314857,3PLAY COMFORT,16,32,73,0
60 - 64,HSN,1,98,88,1,47.32062939359945,GIGATV CABLE,90.8614305132525,78.77230569589955,VF CABLEMAX,10,84,20,1
75 - 79,HSN,2,31,80,13,44.737379927024534,ALLSTARS,9.864335881028763,29.458899868119925,3PLAY JUMP,0,4,24,1
75 - 79,KBW,1,32,9,8,39.41696533126221,TV START,8.102555963072334,94.77713214346839,VF CABLEMAX,30,94,90,1
50 - 54,KBW,9,29,4,18,18.288869289144174,BASISPREISANPASSUNG,96.92153902736685,23.743875588632413,MMA,22,39,11,0
70 - 74,NRW,1,38,12,13,76.52845672628773,BOOSTER STANDARD,54.56807560894097,92.095838187085,TREUEPLUS BASIS,20,69,78,1
60 - 64,HSN,4,56,64,15,87.73958759410445,VERSTAERKER,5.814613165634219,13.116977021550946,3PLAY COMFORT,0,82,5,1
80 and over,NRW,2,80,30,14,47.92769734531156,SKY WELT,94.90526966798846,10.835562568774137,RED INTERNET & PHONE CABLE U,23,54,78,1
60 - 64,HSN,9,68,48,18,43.02679238559153,POSITIVOPTION 3P SMART 50,44.04378021057844,57.23880752683984,3PLAY HD BOX,6,21,56,1
30 - 34,KBW,1,66,89,11,75.49786489463648,OTC INTERNET,44.15606120246094,48.24798583052876,RED INTERNET & PHONE CABLE U,3,41,58,0
50 - 54,HSN,6,46,71,23,9.15065667412045,GIGATV CABLE,98.10947028468038,39.58767279398766,2PLAY COMFORT,6,0,55,0
under 18,NRW,6,30,91,7,35.187106810727165,VERSTAERKER,86.57686657040944,51.488875758150066,2PLAY PREMIUM,4,40,88,0
30 - 34,NRW,0,93,90,13,86.05098559057546,DOCU,51.73098764372093,68.37226279286082,GIGAZUHAUSE CABLEMAX,19,50,81,1
80 and over,HSN,2,39,91,13,77.08666796346589,EUROPA FLAT PLUS,67.07487896141713,82.57369058509141,3PLAY HD BOX + ALLSTARS,10,80,98,0
70 - 74,KBW,7,9,20,18,97.06104772430203,EUROPA FLAT PLUS,38.02245182255167,41.38492629323668,128KBIT,16,21,64,0
70 - 74,HSN,2,55,50,21,11.33527948245,VF PREMIUM,80.98243533786422,98.32808496037812,TREUEPLUS,25,60,18,1
not available,KBW,7,90,72,16,95.81644934960329,AVM POWERLINE 1260E,60.37912007800419,46.56027729288355,3PLAY HD BOX + ALLSTARS,4,88,75,1
45 - 49,KBW,3,70,46,23,59.0766949506591,GIGA TV,94.76499938666153,62.26509561212935,3PLAY PLUS,13,28,41,1
30 - 34,KBW,0,37,23,11,11.662738389061623,HZ TV,3.8931860413795705,18.953134464390264,3PLAY + HD BOX + PAY,6,77,44,0
80 and over,HSN,7,89,84,15,4.020273760981896,1PLAY,14.02554462575707,46.688995032569395,3PLAY TREUE HRZ,8,7,80,1
18 - 24,NRW,5,42,70,6,23.34805752277187,GIGATV CABLE,72.52277533390964,93.62807392453293,HSI HZ BOX ONLY,14,51,97,0
50 - 54,HSN,3,52,33,21,88.0299605166617,AVM REPEATER 1750E,42.60226835521637,48.64094646451138,3PLAY COMFORT,16,20,38,0
30 - 34,NRW,9,86,73,1,10.83859297661245,ARENA,19.151386167846095,49.125508014853025,GIGAZUHAUSE TREUE C,12,73,3,1
60 - 64,NRW,9,66,20,18,19.601135565646,HD RECORDER,24.33473163489841,14.810413873345718,3PLAY TREUE MODEM,21,52,71,0
18 - 24,KBW,5,33,3,2,29.466670893494364,HD RECEIVER,93.73356450323277,64.97214344309363,GIGAZUHAUSE TREUE,23,10,60,1
50 - 54,NRW,1,51,82,1,81.45275935240973,KMV PREMIUM,33.34000874761913,5.070573722077254,EAZY,21,69,93,1
25 - 29,HSN,0,56,21,18,90.70602810846992,INTERNATIONAL FLAT PLUS,2.3783089007324176,13.205730255805292,GIGAZUHAUSE TREUE C,25,17,13,1
75 - 79,HSN,6,10,54,11,43.63186769896949,KMV PREMIUM,4.8038856516836255,36.51908150554466,1PLAY MAX,1,53,29,0
65 - 69,KBW,7,50,37,21,8.066159868656475,SUPERWLAN,98.659898938814,5.400135821211116,3PLAY + PAY,19,8,64,0
70 - 74,NRW,2,99,5,1,92.27589931476358,SD RECEIVER,49.906415867431356,72.33044724108804,3PLAY VORTEIL,5,84,41,1
60 - 64,NRW,9,35,31,23,24.568125129585848,DIGITAL INTERNATIONAL,73.13353502548162,25.257064252363868,3PLAY START,29,77,65,1
50 - 54,NRW,0,1,36,14,7.066875427877861,HD MODUL,91.8035783196589,23.395256233350448,3PLAY HD BOX + ALLSTARS,26,58,31,1
under 18,HSN,9,86,67,17,64.92991631600488,TV START,1.1740029414288977,9.34483080227585,1PLAY,21,68,73,0
75 - 79,KBW,0,78,19,1,40.678258837134294,HD MODUL,97.42723010589468,95.86229442957703,3PLAY TREUE,22,43,7,1
55 - 59,HSN,2,57,8,8,26.888636860016657,VERSTAERKER,60.82992911300313,72.91030769457836,MMA MB,21,60,42,0
45 - 49,KBW,0,33,38,2,3.7218934886181443,POSITIVOPTION 3P SMART 50,99.49779225307243,44.78970384567405,2PLAY JUMP,13,21,71,0
under 18,HSN,9,72,6,22,3.778051145992112,BASISPREISANPASSUNG,9.048993947359085,0.47834028836339915,2PLAY TREU,11,90,12,1
50 - 54,NRW,6,22,47,8,43.020193306953146,MMA ACTIVE,27.26181318885462,9.54956906504184,3PLAY PLUS MTA,5,36,78,0
55 - 59,HSN,2,63,21,3,39.60644272891856,INTERNATIONAL FLAT PLUS,50.8023349179738,73.39311222027533,VF RIP U-TREUE,7,49,59,1
60 - 64,NRW,1,65,19,1,17.353123491794697,SUPERWLAN MODE,4.681429044040264,59.16397596478925,3PLAY FLY,4,69,47,1
40 - 44,KBW,9,51,35,15,99.42380924917138,ALLSTARS,72.12691219185729,61.35352697576489,TREUEPLUS,29,9,45,0
80 and over,HSN,0,32,93,8,38.72099148543084,AVM REPEATER 1750E,71.44913292091918,24.976018780011543,EAZY,3,50,53,1
18 - 24,KBW,5,35,24,21,11.049513517235221,HD MODUL,22.01345767728685,21.67842116102414,GIGAZUHAUSE TREUE,14,64,75,0
30 - 34,KBW,2,64,26,16,55.93763643443829,2PLAY,82.0482028353258,2.8011050958900885,3PLAY + HD BOX + PAY,18,29,100,0
65 - 69,KBW,9,84,39,16,55.42300236268186,DOCU,25.811395770955258,49.44794700902455,GIGAZUHAUSE TREUE B,5,3,63,0
30 - 34,HSN,5,61,25,18,30.21939956570333,HD OPTION,74.97957866962166,91.91714279957533,GIGAZUHAUSE TREUE,2,19,44,1
55 - 59,NRW,3,25,31,11,92.45897531968534,HD OPTION,13.757419799578962,83.64988746663201,2PLAY START,7,36,7,1
45 - 49,NRW,4,83,62,19,89.08490023644966,ARENA,86.98876856602622,69.48789190039679,2PLAY TREU,21,12,91,1
35 - 39,KBW,3,1,59,22,49.869903988927675,ANALOG KABELANSCHLUSS,77.65915331776705,96.55344444579508,3PLAY SMART,29,46,12,0
80 and over,NRW,3,54,68,9,76.63619496360292,BOOSTER STANDARD,7.560382362889451,76.40057705587489,128KBIT,28,14,6,0
under 18,NRW,7,91,14,9,19.445812963331566,1PLAY,22.480813469062312,63.34131178894226,2PLAY COMFORT,29,40,34,0
25 - 29,NRW,2,100,15,6,42.332043493745545,ARENA,19.394539037274818,30.720516047639336,INTERNET PREMIUM,6,54,18,1
65 - 69,HSN,5,64,75,2,61.99697726639584,TV START,7.952555595427036,44.34808634693338,3PLAY COMFORT,21,74,31,1
50 - 54,KBW,3,74,14,4,69.21516843082442,2PLAY,64.04680958625292,78.66679586992859,GIGAZUHAUSE KABEL,25,29,99,1
35 - 39,HSN,2,48,24,12,50.34997451507854,VTV INTERNATIONAL,33.77890826672648,75.32369125311801,RED INTERNET & PHONE CABLE U,0,20,43,0
80 and over,KBW,2,66,82,8,11.405438792369981,HZ TV,31.997819860963904,82.59272740215033,3PLAY TREUE,17,3,36,0
45 - 49,NRW,3,12,95,7,0.11290312482625797,VTV INTERNATIONAL,12.282614772447342,65.70167672266913,3PLAY TREUE,1,61,26,0
45 - 49,KBW,4,62,54,6,25.583320902574236,HIGHLIGHTS,46.442766838361784,34.63441196822094,GIGAZUHAUSE KABEL,28,36,44,1
45 - 49,HSN,4,53,48,8,81.80615878125681,ARENA,32.59348577123482,5.754772800758168,MMA,12,93,67,0
under 18,NRW,3,76,13,22,12.227543841556743,1PLAY,77.47426907452655,1.5965012008356538,RIP CABLE U TREUE,27,4,65,0
not available,HSN,1,80,80,7,64.93602038607415,AVM POWERLINE 1260E,73.18688446658807,98.37962199925796,INTERNET START HZ TV,16,64,87,0
80 and over,NRW,1,67,41,18,77.94082661880464,VTV INTERNATIONAL,30.065413594897294,8.737483374267574,GIGAZUHAUSE CABLEMAX,19,36,12,1
60 - 64,KBW,5,41,57,19,27.223117801560768,HIGHLIGHTS,58.78071266707355,83.89901634787024,3PLAY VORTEIL,20,80,25,1
40 - 44,KBW,1,78,12,10,79.27744823591091,EUROPA FLAT PLUS,15.068845587190127,3.790297920903507,GIGAZUHAUSE TREUE B,30,88,88,1
30 - 34,HSN,1,85,25,1,94.22323768466198,DOCU,38.95389491721512,86.65465412549842,3PLAY PREMIUM,27,44,78,1
18 - 24,HSN,4,76,59,11,36.476956823945564,TV START,65.35558252334917,45.341149247052925,3PLAY JUMP,0,99,11,0
65 - 69,NRW,3,93,11,11,43.59688733535712,DOCU,1.7076618780837438,3.215120801506821,3PLAY TREUE GENRE,19,12,18,0
75 - 79,NRW,2,12,93,14,34.993807380484995,HIGHLIGHTS,49.37767537556398,65.48116236890431,VF CABLEMAX,19,40,31,0
55 - 59,KBW,9,58,98,21,83.34012813452122,SECURITY  PACK,55.00482937851875,18.15097174625917,2PLAY TREU,26,37,65,0
50 - 54,KBW,7,73,25,7,76.49254479432744,DIGITAL INTERNATIONAL,74.45179006703042,15.110386684034637,3PLAY HD BOX,5,47,45,1
60 - 64,KBW,6,91,51,16,14.545950837606213,POSITIVOPTION 3P SMART 50,32.486808184361934,96.66385728645953,TELEFON HSI,29,65,14,1
40 - 44,KBW,4,97,50,17,17.669488995535275,POSITIVOPTION 3P SMART 50,6.01235186020811,5.586314864151243,2PLAY PREMIUM,1,54,69,1
40 - 44,NRW,3,37,43,17,47.43313327472308,HRZ RECORDER,4.35102769702016,98.39715133640384,2PLAY FLY,16,9,5,1
45 - 49,NRW,2,46,33,13,33.419158858818335,KMV PREMIUM,49.45094408074472,39.874984893688236,1PLAY,21,56,56,0
30 - 34,KBW,1,59,53,7,35.48038355496745,HD RECEIVER,12.046441888083626,12.190571608089783,3PLAY COMFORT,22,92,23,1
45 - 49,NRW,7,79,21,5,19.75516606178488,VERSTAERKER,68.9753122991954,1.1587654874695485,MMA MB,27,39,43,0
75 - 79,KBW,4,82,67,8,44.596564053585794,VERSTAERKER,73.50948788954739,66.60061389291639,2PLAY TREUE,13,81,98,0
60 - 64,NRW,6,39,90,6,82.40403852021161,SKY WELT,69.72015984524911,37.112636753997464,2PLAY TREUE,1,89,22,0
60 - 64,KBW,2,12,56,4,46.94304041276078,ARENA,78.09379306619559,13.458582313620514,HSI HZ BOX ONLY,13,19,24,0
75 - 79,KBW,9,25,0,9,33.97193593040464,HZ TV,81.18316207765818,13.787543811237768,GIGAZUHAUSE CABLEMAX,2,91,67,0
30 - 34,NRW,3,38,30,19,4.651060532446705,VERSTAERKER,5.008159419193092,57.65796496680405,2PLAY PLUS,26,90,40,0
65 - 69,KBW,2,3,1,7,23.860991034252656,SERIES AND MOVIES,59.81832319195392,26.248111955536423,3PLAY,7,22,8,0
18 - 24,HSN,1,4,6,7,73.8229230706905,VTV INTERNATIONAL,89.46362714775958,76.49537596754217,GIGAZUHAUSE TREUE B,12,64,21,0
80 and over,NRW,4,31,65,16,6.462095226949726,GIGATV CABLE BOX,10.851343175131323,56.69659924467868,GIGAZUHAUSE TREUE C,6,71,55,1
25 - 29,HSN,4,85,74,4,38.17414183827951,HZ TV,91.76187281435601,43.766202656759056,GIGAZUHAUSE CABLEMAX,15,40,38,0
60 - 64,HSN,2,65,79,15,84.43450410794672,KMV PREMIUM,37.08347929641447,28.138614424146745,TREUEPLUS,16,6,9,1
45 - 49,KBW,4,55,34,1,59.98463496407545,SKY WELT,40.54805558320819,85.43834987936134,2PLAY START,9,26,12,1
40 - 44,NRW,0,71,91,13,27.15641728976699,POSITIVOPTION 3P SMART 50,52.652097078961845,22.276821231690846,VF RIP U-TREUE,16,62,13,1
30 - 34,KBW,7,16,13,1,34.82668919212835,BASISPREISANPASSUNG,58.33299198220515,33.85861083716851,2PLAY COMFORT,9,72,7,0
55 - 59,KBW,2,71,23,8,90.4584698813295,INTERNATIONAL FLAT PLUS,24.563126226131683,32.88236612993366,GIGAZUHAUSE CABLEMAX EB,4,22,11,0
18 - 24,KBW,0,77,24,11,43.180193288850866,HD RECEIVER,7.865863946257445,43.104960691487804,INTERNET,19,9,37,1
70 - 74,NRW,2,89,46,16,80.9411431702865,DIGITAL KABELANSCHLUSS,10.545860108637871,69.95328448474017,MMA MB,29,33,37,0
60 - 64,KBW,2,75,57,3,39.75524662324993,SPORTS,93.28018997056354,43.50719664817488,3PLAY TREUE GENRE,28,57,58,1
under 18,NRW,6,99,34,18,80.91297741677407,POSITIVOPTION 3P SMART 50,7.208377477002015,93.54633129900454,EAZY FLEX,20,85,37,0
60 - 64,KBW,4,57,19,23,3.060423865224271,GIGA TV,57.69441702857879,44.119002088111245,3PLAY PLUS HRZ,24,60,35,0
70 - 74,KBW,6,66,20,21,81.12144470630027,DOCU,15.489536110193391,96.69428197081498,2PLAY START,2,48,70,1
55 - 59,HSN,5,77,32,21,44.67903718276901,INTERNATIONAL FLAT PLUS,93.19166683341979,38.934448223356796,2PLAY PLUS,28,34,64,0
40 - 44,NRW,2,3,5,2,53.992505502878295,BOOSTER STANDARD,5.498446701529747,19.761124362014083,3PLAY PLUS HRZ,29,24,26,1
80 and over,HSN,9,75,21,10,26.342033182877746,HZ TV,45.22961181505124,90.66990249695078,GIGAZUHAUSE TREUE D,10,30,21,0
35 - 39,NRW,9,1,81,17,40.449636697893055,VF PREMIUM,51.90499821479686,89.5068122163731,3PLAY PLUS HRZ,12,20,46,1
70 - 74,NRW,5,96,56,22,12.760225159291727,2PLAY,7.28485521801121,41.65653151900097,3PLAY + HD BOX + PAY,11,96,65,1
50 - 54,HSN,6,67,8,9,76.10731882986383,AVM POWERLINE 1260E,74.16318324532645,66.6710597056634,3PLAY PLUS,24,97,33,1
25 - 29,NRW,4,8,58,0,31.57658324096412,VERSTAERKER,88.5299390910832,88.76119490463142,2PLAY PREMIUM,24,12,33,0
30 - 34,NRW,6,49,24,7,77.15854478995251,HZ TV,97.47211981033892,99.20371556308724,3PLAY COMFORT,26,68,27,1
75 - 79,NRW,1,8,64,14,50.74169038915273,ARENA,99.34155229875128,46.446200592102635,3PLAY TREUE HRZ,19,68,38,1
80 and over,HSN,2,37,11,10,34.782388626302364,3PLAY,81.91629232655468,8.69694122163638,GIGAZUHAUSE CABLEMAX,8,18,46,0
40 - 44,KBW,2,49,70,0,40.178762244106295,OTC INTERNET,69.7109247906961,88.46491803769803,RED INTERNET & PHONE CABLE U,28,45,6,0
55 - 59,NRW,1,1,96,3,72.47919485352857,HZ TV,26.94618879168048,45.37876349081898,3PLAY TREUE GENRE,2,39,79,0
under 18,KBW,5,86,28,20,43.76734245050508,ALLSTARS,76.14392417431458,50.419711757681654,RIP CABLE U TREUE,8,73,26,1
80 and over,KBW,1,69,26,0,49.673750651258885,DIGITAL INTERNATIONAL,29.170561662746863,76.20250068899665,3PLAY HD BOX,1,32,16,1
45 - 49,NRW,9,43,40,21,33.59065705104777,2PLAY,20.798493599651223,54.8772100537648,1PLAY MAX,5,81,6,1
55 - 59,NRW,4,43,87,11,56.30994867789567,OTC INTERNET,41.706243347336915,13.306135552718567,TREUEPLUS BASIS,12,89,52,0
75 - 79,KBW,6,36,5,9,39.015022793699714,GIGATV CABLE BOX,17.551245962393835,30.41724513510512,INTERNET PREMIUM,25,92,74,1
55 - 59,KBW,7,40,48,15,62.837202639595006,AVM REPEATER 1750E,0.3995148745185806,26.831027741787207,128KBIT,2,4,85,0
55 - 59,HSN,6,36,23,10,16.24708193681885,HD RECEIVER,4.072025997573969,1.7924290706563983,3PLAY PLUS HRZ,18,46,70,1
60 - 64,HSN,9,52,50,13,50.56793335587688,VERSTAERKER,12.29329435294214,0.44215473750661705,1PLAY MAX,2,72,78,0
65 - 69,NRW,5,77,81,5,55.373272412661265,POSITIVOPTION 3P SMART 50,14.156707709450034,7.215319363373385,INTERNET,18,29,98,0
40 - 44,NRW,5,37,74,6,98.3449224702851,HIGHLIGHTS,44.73845441687766,59.09820906644341,VF CABLEMAX,7,57,69,0
75 - 79,HSN,2,45,49,10,83.96704933522417,HD RECORDER,14.422272592187667,23.70970910755451,GIGAZUHAUSE TREUE B,23,15,57,0
18 - 24,HSN,2,41,60,17,59.30544780438307,2PLAY,30.698979159715666,10.185501710295386,TREUEPLUS,20,88,77,1
50 - 54,NRW,6,57,51,22,0.8347486009242511,OTC INTERNET,35.92682121592476,42.85623170583654,3PLAY,9,52,56,0
50 - 54,KBW,2,72,36,13,49.242235820642556,HRZ RECORDER,62.670089822874445,28.32168920110154,2PLAY COMFORT,9,24,71,0
35 - 39,HSN,9,89,7,20,0.2078458001753658,SERIES AND MOVIES,20.16611373444883,49.80086015927916,3PLAY PREMIUM,25,7,42,0
35 - 39,KBW,4,24,66,0,42.17336635091804,AVM POWERLINE 1260E,76.07955227843252,66.83473529849913,3PLAY,14,100,91,0
18 - 24,HSN,0,5,74,11,32.463603536075325,HD RECORDER,61.689475369787964,9.604317272284247,GIGAZUHAUSE TREUE B,18,85,0,0
under 18,HSN,6,5,86,13,6.6604124981476165,POSITIVOPTION 3P SMART 50,96.37987535198391,46.76286713800224,TREUEPLUS BASIS,5,85,49,1
80 and over,HSN,6,36,85,9,55.87606415979973,SECURITY  PACK,18.549011884073717,97.73112105896725,3PLAY TREUE MODEM,1,78,0,0
30 - 34,KBW,4,4,88,9,72.84169650404736,HIGHLIGHTS,61.706281631550596,94.03598042891326,3PLAY FLY,26,34,35,0
70 - 74,KBW,4,79,62,21,5.807466574979325,KMV PREMIUM,24.385221932152103,65.00618631951124,1PLAY,25,34,27,0
45 - 49,HSN,0,58,28,11,0.23347999239019535,DIGITAL INTERNATIONAL,71.3691310054883,99.28668509549242,1PLAY MAX,1,68,43,0
75 - 79,KBW,5,71,22,9,86.10835907787933,1PLAY,96.9990663449282,47.02672717091424,128KBIT,16,77,51,0
65 - 69,KBW,2,23,33,15,52.175601931581475,HRZ RECORDER,93.14964548468316,17.743352654013023,3PLAY SMART HRZ,3,23,36,0
55 - 59,KBW,1,34,21,14,74.96991978831025,BASISPREISANPASSUNG,16.155005531896972,53.74968890519882,3PLAY SMART HRZ,0,89,82,1
25 - 29,NRW,9,73,62,1,41.81072422088583,GIGA TV,73.86288106223344,5.531854853044349,VF RIP U-TREUE,10,95,53,0
55 - 59,KBW,4,9,16,7,30.64640007325504,GIGATV CABLE,4.029273410086731,67.25738492261772,3PLAY PLUS HRZ,29,26,11,1
70 - 74,NRW,3,56,86,5,93.2988228823432,BASISPREISANPASSUNG,26.64164156753962,24.610331252869035,3PLAY,7,74,89,0
under 18,NRW,7,46,82,15,5.510959893113821,HD RECORDER,17.050314825952018,96.19849735598724,GIGAZUHAUSE CABLEMAX EB,7,96,9,0
30 - 34,NRW,9,35,1,7,88.51042004284372,VERSTAERKER,89.56742188495025,39.25204400805576,3PLAY PREMIUM HRZ,31,19,12,0
70 - 74,NRW,3,95,61,8,60.76999197396143,HD MODUL,50.67274707111653,30.676823885172798,3PLAY,6,14,67,0
25 - 29,NRW,4,63,12,17,77.54627528545215,HD MODUL,60.73230172654044,64.22121535409175,RIP CABLE U TREUE,26,81,55,0
30 - 34,KBW,7,72,11,11,59.15786865079533,SKY WELT,88.16570711775385,2.773208293686047,3PLAY PREMIUM HRZ,23,89,51,0
25 - 29,KBW,3,50,34,22,99.8556922057331,HD OPTION,11.259335737406662,58.03046991661276,3PLAY PLUS,12,10,3,0
50 - 54,HSN,4,71,54,22,38.22555389700161,HIGHLIGHTS,34.83786535971781,81.8863059154441,3PLAY PLUS MTA,11,34,14,0
50 - 54,HSN,0,56,65,14,60.73269410409885,SPORTS,53.67991468630604,23.167120803927553,GIGAZUHAUSE TREUE B,6,99,43,1
70 - 74,HSN,1,69,25,12,8.623848206192363,HRZ RECORDER,48.950623685318895,55.73127313956816,HSI HZ BOX ONLY,27,29,33,0
80 and over,KBW,7,95,10,0,41.64019901928049,HIGHLIGHTS,40.34276778131709,57.95032326923022,TELEFON HSI,16,73,39,1
18 - 24,KBW,5,15,81,6,47.786494826700675,3PLAY,87.3768032392306,19.34286519899847,INTERNET PREMIUM,10,6,18,1
50 - 54,KBW,2,88,92,9,62.78254424417435,SPORTS,92.41574356821842,94.24023226772842,3PLAY HD BOX + ALLSTARS,29,27,46,1
60 - 64,KBW,4,86,6,21,20.82616389722731,3PLAY,0.8570815232320061,67.23455158505803,3PLAY TREUE GENRE,5,77,15,1
35 - 39,NRW,3,6,29,11,33.31685684032363,KMV PREMIUM,40.19057355952354,81.00833740119616,3PLAY HD BOX + ALLSTARS,1,9,74,1
30 - 34,HSN,1,38,46,10,94.52111225132836,1PLAY,46.868949287584016,94.32039331560887,3PLAY TREUE GENRE,14,57,21,0
80 and over,HSN,9,77,23,10,54.34791557653359,POSITIVOPTION 3P SMART 50,76.20344645086003,17.572940808532522,3PLAY START,22,38,50,0
65 - 69,NRW,3,18,56,13,93.73281218944135,POSITIVOPTION 3P SMART 50,21.083944410205724,29.43178352722193,GIGAZUHAUSE KABEL,16,31,9,0
65 - 69,KBW,6,68,42,23,50.19492256546373,GIGA TV,87.20590363474663,26.828339040860307,INTERNET START HZ TV,24,26,87,1
18 - 24,HSN,4,4,20,12,27.858844782412007,HIGHLIGHTS,47.27564247209668,61.61956143713402,VF CABLEMAX,15,63,70,0
25 - 29,NRW,4,70,30,13,51.858798438301854,ARENA,50.86164939277307,63.943015247770184,TREUEPLUS,13,87,84,0
25 - 29,HSN,7,76,97,16,75.44159769917303,SECURITY  PACK,47.916420874840405,10.300160490384657,3PLAY SMART,17,51,99,1
35 - 39,HSN,2,68,48,21,38.91650242102156,SECURITY  PACK,38.65874235072187,88.8796169189462,GIGAZUHAUSE TREUE C,20,33,53,1
55 - 59,KBW,3,43,11,15,66.81497053286655,DIGITAL KABELANSCHLUSS,42.13501180463609,93.77422181064131,3PLAY SMART HRZ,24,94,7,0
80 and over,KBW,1,25,14,12,88.64643483815982,HIGHLIGHTS,2.1250256346552865,7.041348746360665,3PLAY PLUS HRZ,6,7,73,1
45 - 49,KBW,1,64,41,9,92.43129900368237,INTERNATIONAL FLAT PLUS,18.268201795551054,76.17759709045446,3PLAY COMFORT,22,49,11,1
not available,KBW,9,85,40,0,6.318399578267931,SKY WELT,58.26495464134682,15.808574759855688,TREUEPLUS,11,13,30,1
under 18,NRW,4,4,13,8,51.06664059402095,BASISPREISANPASSUNG,94.06296644533748,67.02255873097758,INTERNET PREMIUM,25,69,14,0
30 - 34,NRW,3,62,62,6,99.07420931065698,INTERNATIONAL FLAT PLUS,64.03656941062164,50.364962959708556,3PLAY PLUS HRZ,2,57,66,1
not available,NRW,5,36,56,14,49.19222224498318,HD RECEIVER,99.24571355123723,60.92453829892017,3PLAY PLUS,6,55,57,1
under 18,KBW,7,36,87,11,1.9781679809018127,GIGA TV,12.647210475566917,94.66971113488437,3PLAY PREMIUM HRZ,9,9,8,1
25 - 29,HSN,7,60,21,4,69.4997137975146,DIGITAL KABELANSCHLUSS,45.20695145624428,60.769883942691116,2PLAY TREU,22,11,33,0
35 - 39,HSN,4,26,98,10,88.0909677424594,2PLAY,13.64097480011408,42.83241744410077,3PLAY FLY,24,79,38,1
65 - 69,NRW,6,62,35,13,18.568110081541434,HZ TV,58.279733070231124,9.362831040710716,INTERNET,4,77,24,0
25 - 29,KBW,6,62,8,23,74.15335578618127,HD MODUL,89.3801943971803,43.96230800382115,3PLAY JUMP,26,25,92,0
30 - 34,NRW,4,29,23,11,9.325459388661494,DIGITAL INTERNATIONAL,48.90502453620527,35.56541420916627,TREUEPLUS BASIS,29,25,53,1
45 - 49,KBW,3,30,100,19,58.0196409160874,ARENA,74.9674008286406,29.94558044484894,RED INTERNET & PHONE CABLE U,27,33,35,0
under 18,KBW,1,79,46,0,81.26158426356032,GIGATV CABLE,19.75135536729258,50.730754890614364,2PLAY START,25,19,9,0
35 - 39,KBW,5,67,94,3,62.258949473216084,HD RECEIVER,74.36168294193384,40.496754716465745,GIGAZUHAUSE TREUE D,16,15,77,1
18 - 24,KBW,6,84,63,18,43.50342604169117,SUPERWLAN,92.70849640934617,79.19911956683632,1PLAY MAX,19,59,29,0
75 - 79,KBW,1,82,56,17,67.24186810535325,TV START,75.2678080600973,96.69876424063665,3PLAY HD BOX,15,81,38,0
55 - 59,HSN,7,62,75,9,53.25599536772218,ARENA,13.733537196961276,0.717533739943399,3PLAY PLUS MTA,7,13,49,0
