,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
6956,65 - 69,KBW,34.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6957,40 - 44,NRW,32.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6958,35 - 39,KBW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6959,40 - 44,KBW,44.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
6960,35 - 39,NRW,29.98,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6961,55 - 59,NRW,37.97,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
6962,18 - 24,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6963,30 - 34,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
6964,55 - 59,NRW,44.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6965,40 - 44,NRW,49.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
6966,35 - 39,NRW,44.98,32.98,30.0,0.0,VF CABLEMAX,0.0
6967,25 - 29,NRW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6968,25 - 29,NRW,34.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
6969,30 - 34,NRW,33.99,44.99,30.0,0.0,VF CABLEMAX,0.0
6970,65 - 69,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6971,50 - 54,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6972,40 - 44,KBW,39.97,44.99,30.0,0.0,VF RIP U-TREUE,1.0
6973,55 - 59,NRW,34.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
6974,30 - 34,NRW,44.99,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6975,35 - 39,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6976,30 - 34,NRW,39.99,44.98,30.0,1.0,VF RIP U-TREUE,1.0
6977,50 - 54,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6978,40 - 44,NRW,42.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6979,35 - 39,NRW,34.97,44.99,30.0,0.0,VF RIP U-TREUE,1.0
6980,35 - 39,NRW,49.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
6981,40 - 44,HSN,47.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
6982,35 - 39,NRW,49.98,39.99,30.0,0.0,VF CABLEMAX,0.0
6983,30 - 34,KBW,49.97,32.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
6984,55 - 59,NRW,44.98,49.98,30.0,0.0,VF CABLEMAX,1.0
6985,25 - 29,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6986,25 - 29,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
6987,70 - 74,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6988,30 - 34,NRW,34.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6989,35 - 39,KBW,39.98,34.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
6990,35 - 39,NRW,34.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6991,35 - 39,NRW,34.97,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
6992,55 - 59,KBW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6993,35 - 39,NRW,44.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6994,35 - 39,NRW,29.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6995,40 - 44,KBW,48.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
6996,30 - 34,NRW,34.98,29.98,30.0,0.0,VF RIP U-TREUE,0.0
6997,35 - 39,HSN,39.97,44.98,30.0,0.0,VF CABLEMAX,0.0
6998,35 - 39,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
6999,55 - 59,NRW,44.99,39.98,30.0,0.0,VF CABLEMAX,1.0
7000,25 - 29,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7001,55 - 59,HSN,49.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
7002,35 - 39,HSN,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7003,45 - 49,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7005,30 - 34,HSN,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7006,30 - 34,NRW,29.98,47.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7007,30 - 34,NRW,44.98,34.99,30.0,0.0,VF CABLEMAX,1.0
7008,35 - 39,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7009,25 - 29,NRW,38.99,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7010,80 and over,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7011,40 - 44,KBW,44.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7012,55 - 59,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7013,55 - 59,NRW,39.99,44.99,40.0,0.0,GIGAZUHAUSE KABEL,1.0
7014,55 - 59,KBW,37.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
7015,35 - 39,NRW,58.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7016,55 - 59,NRW,44.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7017,35 - 39,HSN,42.97,39.98,30.0,0.0,VF CABLEMAX,1.0
7018,40 - 44,NRW,39.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
7019,35 - 39,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7020,35 - 39,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7021,70 - 74,KBW,47.97,54.98,30.0,0.0,VF RIP U-TREUE,0.0
7022,55 - 59,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7023,35 - 39,HSN,49.97,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7024,60 - 64,HSN,44.99,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7025,35 - 39,NRW,39.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7026,40 - 44,KBW,34.97,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7027,25 - 29,NRW,39.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
7028,35 - 39,HSN,44.98,24.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7029,40 - 44,NRW,44.99,39.99,30.0,0.0,VF CABLEMAX,0.0
7030,60 - 64,NRW,34.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7031,60 - 64,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7032,40 - 44,NRW,29.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7033,65 - 69,NRW,19.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7034,65 - 69,HSN,29.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7035,45 - 49,KBW,39.99,39.99,30.0,0.0,VF CABLEMAX,1.0
7036,60 - 64,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7037,50 - 54,KBW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7038,40 - 44,NRW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7039,55 - 59,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7040,35 - 39,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7041,25 - 29,NRW,44.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7042,25 - 29,NRW,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7043,50 - 54,NRW,44.98,50.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7044,30 - 34,NRW,39.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
7045,30 - 34,HSN,44.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7046,25 - 29,KBW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7047,45 - 49,NRW,44.98,34.99,30.0,0.0,VF CABLEMAX,1.0
7048,40 - 44,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7049,60 - 64,NRW,39.98,42.99,30.0,0.0,VF CABLEMAX,1.0
7050,70 - 74,NRW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
7051,35 - 39,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7052,35 - 39,HSN,29.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7053,65 - 69,NRW,39.99,44.99,30.0,0.0,VF CABLEMAX,1.0
7054,55 - 59,KBW,39.99,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7055,25 - 29,NRW,37.98,39.99,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
7056,80 and over,NRW,44.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7057,50 - 54,NRW,39.97,44.98,30.0,0.0,VF CABLEMAX,0.0
7058,40 - 44,NRW,44.99,54.98,30.0,0.0,VF CABLEMAX,1.0
7059,60 - 64,NRW,44.99,49.99,30.0,0.0,VF RIP U-TREUE,0.0
7060,35 - 39,NRW,44.98,32.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7061,25 - 29,KBW,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7062,35 - 39,HSN,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7063,35 - 39,KBW,49.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
7064,50 - 54,KBW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7065,40 - 44,KBW,44.99,39.97,30.0,1.0,RED INTERNET & PHONE CABLE U,1.0
7066,35 - 39,HSN,29.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7067,55 - 59,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7068,25 - 29,NRW,44.99,34.97,30.0,0.0,VF RIP U-TREUE,1.0
7069,25 - 29,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7070,18 - 24,KBW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7071,40 - 44,NRW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7072,35 - 39,KBW,47.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7073,30 - 34,NRW,34.99,49.98,30.0,0.0,VF RIP U-TREUE,0.0
7074,25 - 29,NRW,44.99,29.99,30.0,0.0,VF CABLEMAX,1.0
7075,40 - 44,NRW,34.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7076,60 - 64,HSN,49.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7077,25 - 29,NRW,34.99,44.99,30.0,0.0,VF CABLEMAX,1.0
7078,40 - 44,NRW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7079,40 - 44,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7080,60 - 64,NRW,32.98,44.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7081,35 - 39,KBW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7082,30 - 34,NRW,39.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7083,35 - 39,KBW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7084,70 - 74,NRW,50.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7085,30 - 34,HSN,39.98,33.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7086,60 - 64,NRW,42.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
7087,65 - 69,NRW,34.99,39.99,30.0,0.0,VF CABLEMAX,1.0
7088,55 - 59,NRW,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7089,25 - 29,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7090,30 - 34,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7091,25 - 29,NRW,32.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7092,55 - 59,HSN,49.98,49.99,30.0,0.0,VF RIP U-TREUE,1.0
7093,65 - 69,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7094,35 - 39,NRW,39.97,44.99,30.0,0.0,VF CABLEMAX,1.0
7095,35 - 39,NRW,47.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7096,25 - 29,NRW,49.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7097,65 - 69,NRW,39.99,42.99,30.0,0.0,VF CABLEMAX,0.0
7098,25 - 29,KBW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7099,55 - 59,KBW,34.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7100,45 - 49,NRW,39.99,29.99,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
7101,80 and over,NRW,32.99,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7102,65 - 69,HSN,27.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7103,60 - 64,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7104,40 - 44,KBW,47.99,34.98,30.0,0.0,VF CABLEMAX,1.0
7105,30 - 34,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7106,35 - 39,KBW,44.99,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7107,30 - 34,NRW,39.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7108,80 and over,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7109,80 and over,NRW,50.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7110,80 and over,NRW,54.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
7111,35 - 39,NRW,49.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7112,45 - 49,KBW,42.98,49.97,30.0,0.0,VF CABLEMAX,0.0
7113,35 - 39,KBW,42.99,42.98,30.0,0.0,VF RIP U-TREUE,1.0
7114,30 - 34,NRW,24.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7115,60 - 64,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7116,35 - 39,HSN,44.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7117,40 - 44,NRW,29.99,49.99,30.0,1.0,GIGAZUHAUSE KABEL,0.0
7118,50 - 54,HSN,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7119,35 - 39,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7120,55 - 59,HSN,44.99,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7121,30 - 34,NRW,39.98,29.99,30.0,0.0,VF CABLEMAX,0.0
7122,65 - 69,NRW,54.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7123,40 - 44,KBW,37.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7124,30 - 34,NRW,29.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7125,40 - 44,NRW,39.98,44.99,30.0,0.0,VF CABLEMAX,1.0
7126,70 - 74,NRW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7127,35 - 39,NRW,34.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7128,40 - 44,NRW,42.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7129,25 - 29,NRW,59.97,44.98,30.0,0.0,VF CABLEMAX,0.0
7130,50 - 54,NRW,44.97,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7131,65 - 69,KBW,42.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7132,80 and over,NRW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
7133,35 - 39,KBW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7134,75 - 79,NRW,39.98,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7135,55 - 59,NRW,44.98,49.99,30.0,0.0,VF RIP U-TREUE,0.0
7136,40 - 44,NRW,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7137,40 - 44,NRW,34.97,34.99,30.0,0.0,VF CABLEMAX,1.0
7138,60 - 64,KBW,44.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7139,80 and over,KBW,32.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7140,35 - 39,NRW,29.97,44.99,30.0,0.0,VF RIP U-TREUE,0.0
7141,30 - 34,KBW,49.99,29.99,30.0,0.0,VF CABLEMAX,1.0
7142,30 - 34,NRW,44.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7143,50 - 54,NRW,39.98,34.98,30.0,1.0,VF CABLEMAX,1.0
7144,35 - 39,HSN,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7145,40 - 44,HSN,44.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7146,50 - 54,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7147,65 - 69,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7148,50 - 54,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7149,50 - 54,KBW,49.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7150,65 - 69,NRW,39.98,49.98,30.0,12.0,GIGAZUHAUSE KABEL,0.0
7151,30 - 34,HSN,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7152,55 - 59,NRW,39.98,42.99,30.0,0.0,VF RIP U-TREUE,1.0
7153,60 - 64,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7154,50 - 54,NRW,37.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7155,25 - 29,KBW,44.97,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7156,40 - 44,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7157,30 - 34,NRW,39.99,49.99,30.0,0.0,VF CABLEMAX,1.0
7158,55 - 59,NRW,44.99,34.97,30.0,0.0,VF CABLEMAX,1.0
7159,50 - 54,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,1.0
7160,30 - 34,NRW,34.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7161,60 - 64,NRW,39.99,39.99,30.0,0.0,VF CABLEMAX,0.0
7162,30 - 34,NRW,42.98,39.98,30.0,0.0,VF CABLEMAX,0.0
7163,60 - 64,NRW,39.99,44.98,30.0,0.0,VF CABLEMAX,1.0
7164,35 - 39,NRW,49.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7165,55 - 59,NRW,24.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7166,70 - 74,NRW,44.99,34.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7167,50 - 54,HSN,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7168,35 - 39,NRW,49.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7169,50 - 54,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7170,35 - 39,HSN,39.98,34.98,30.0,0.0,VF CABLEMAX,0.0
7171,40 - 44,NRW,34.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7172,40 - 44,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7173,40 - 44,NRW,39.98,39.98,30.0,0.0,VF CABLEMAX,1.0
7174,35 - 39,NRW,49.99,47.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7175,50 - 54,NRW,49.97,39.97,30.0,0.0,VF RIP U-TREUE,0.0
7176,30 - 34,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7177,45 - 49,KBW,34.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7178,65 - 69,KBW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7179,50 - 54,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7180,25 - 29,NRW,49.98,39.99,30.0,0.0,VF CABLEMAX,0.0
7181,45 - 49,NRW,44.98,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7182,35 - 39,NRW,29.97,44.99,30.0,1.0,VF CABLEMAX,0.0
7183,60 - 64,KBW,29.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7184,25 - 29,NRW,39.99,54.99,30.0,0.0,VF RIP U-TREUE,1.0
7185,55 - 59,NRW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7186,50 - 54,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7187,35 - 39,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7188,55 - 59,NRW,39.97,24.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7189,25 - 29,NRW,39.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
7190,60 - 64,NRW,39.98,24.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7191,50 - 54,NRW,39.99,44.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7192,50 - 54,KBW,44.98,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7193,55 - 59,NRW,44.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7194,55 - 59,KBW,44.99,34.99,30.0,0.0,VF CABLEMAX,0.0
7195,60 - 64,NRW,44.99,32.99,30.0,0.0,VF CABLEMAX,0.0
7196,25 - 29,NRW,44.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7197,35 - 39,NRW,39.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
7198,40 - 44,KBW,29.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7199,25 - 29,NRW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7200,65 - 69,NRW,34.99,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7201,50 - 54,NRW,44.99,44.98,30.0,0.0,VF CABLEMAX,1.0
7202,50 - 54,NRW,34.99,47.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7203,40 - 44,NRW,34.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7204,80 and over,KBW,74.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7205,65 - 69,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7206,45 - 49,KBW,44.98,29.98,30.0,0.0,VF RIP U-TREUE,1.0
7207,30 - 34,KBW,54.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7208,25 - 29,NRW,44.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
7209,50 - 54,NRW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7210,65 - 69,KBW,49.99,39.99,30.0,0.0,VF CABLEMAX,1.0
7211,60 - 64,NRW,29.97,24.98,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
7212,40 - 44,KBW,44.98,39.99,30.0,0.0,VF CABLEMAX,0.0
7213,50 - 54,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7214,60 - 64,KBW,32.98,44.99,30.0,0.0,VF CABLEMAX,0.0
7215,35 - 39,NRW,29.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7216,70 - 74,NRW,44.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7217,60 - 64,NRW,32.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7218,35 - 39,NRW,47.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7219,65 - 69,NRW,44.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
7220,70 - 74,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7221,45 - 49,NRW,49.98,42.98,30.0,0.0,VF RIP U-TREUE,1.0
7222,30 - 34,KBW,39.97,39.99,30.0,0.0,VF RIP U-TREUE,1.0
7223,35 - 39,NRW,44.99,29.99,5.0,0.0,VF CABLEMAX,0.0
7224,50 - 54,KBW,29.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
7225,35 - 39,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7226,60 - 64,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7227,55 - 59,NRW,44.99,39.98,30.0,0.0,VF CABLEMAX,0.0
7228,25 - 29,HSN,44.98,44.97,30.0,0.0,VF CABLEMAX,0.0
7229,35 - 39,KBW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7230,55 - 59,KBW,49.99,44.99,30.0,0.0,VF CABLEMAX,1.0
7231,25 - 29,KBW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7232,55 - 59,NRW,44.99,34.98,30.0,0.0,VF RIP U-TREUE,0.0
7233,25 - 29,NRW,44.99,47.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
7234,40 - 44,NRW,39.97,44.99,5.0,0.0,GIGAZUHAUSE KABEL,1.0
7235,35 - 39,KBW,39.99,19.98,30.0,0.0,VF RIP U-TREUE,1.0
7236,18 - 24,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7237,55 - 59,NRW,44.97,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7238,65 - 69,NRW,44.96,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7239,60 - 64,KBW,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7240,30 - 34,NRW,44.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7241,40 - 44,NRW,39.99,39.98,30.0,0.0,VF CABLEMAX,1.0
7242,35 - 39,NRW,44.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7243,55 - 59,KBW,39.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
7244,35 - 39,NRW,49.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
7245,35 - 39,NRW,29.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
