,region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
8489,KBW,50 - 54,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8490,NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8491,NRW,50 - 54,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8492,NRW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
8493,KBW,50 - 54,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
8494,HSN,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8495,KBW,45 - 49,32.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
8496,NRW,40 - 44,49.97,49.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8497,NRW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
8498,NRW,30 - 34,19.99,19.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8499,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8500,NRW,25 - 29,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8501,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8502,NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8503,KBW,70 - 74,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8504,KBW,65 - 69,44.97,44.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8505,NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8506,HSN,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8507,KBW,35 - 39,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8508,KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8509,NRW,65 - 69,24.99,24.99,30.0,0.0,VF RIP U-TREUE,0.0
8510,NRW,40 - 44,49.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
8511,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8512,NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8513,NRW,75 - 79,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8514,NRW,40 - 44,44.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
8515,NRW,40 - 44,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
8516,NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8517,NRW,25 - 29,39.98,39.98,309.0,0.0,GIGAZUHAUSE KABEL,0.0
8518,NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8519,KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8520,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8521,NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8522,HSN,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8523,NRW,55 - 59,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8524,NRW,25 - 29,37.98,37.98,304.0,0.0,GIGAZUHAUSE TREUE D,1.0
8525,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8526,HSN,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8527,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8528,NRW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8529,KBW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8530,NRW,55 - 59,48.97,48.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8531,KBW,25 - 29,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
8532,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
8533,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8534,NRW,70 - 74,54.96,44.98,30.0,0.0,VF CABLEMAX,0.0
8535,KBW,45 - 49,74.95,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8536,NRW,75 - 79,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8537,KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8538,KBW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8539,KBW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8540,KBW,75 - 79,39.98,39.98,168.0,0.0,GIGAZUHAUSE TREUE B,0.0
8541,NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8542,KBW,45 - 49,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8543,NRW,30 - 34,0.0,0.0,30.0,0.0,MMA,1.0
8544,NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8545,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8546,KBW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8547,HSN,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8548,KBW,25 - 29,32.97,32.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8549,KBW,80 and over,70.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8550,KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8551,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8552,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8553,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8554,NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8555,KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8556,HSN,55 - 59,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
8557,NRW,65 - 69,29.99,29.99,30.0,0.0,INTERNET PREMIUM,1.0
8558,NRW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8559,NRW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8560,NRW,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8561,KBW,35 - 39,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8562,NRW,70 - 74,62.96,44.98,30.0,0.0,VF CABLEMAX,0.0
8563,NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8564,KBW,25 - 29,63.97,63.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8565,NRW,50 - 54,95.97,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8566,KBW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8567,NRW,70 - 74,75.98,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8568,HSN,30 - 34,44.98,44.98,30.0,1.0,VF CABLEMAX,1.0
8569,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8570,NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8571,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8572,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8573,KBW,45 - 49,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8574,KBW,25 - 29,13.99,13.99,30.0,0.0,EAZY,1.0
8575,KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8576,NRW,40 - 44,44.98,44.98,87.0,0.0,VF CABLEMAX,0.0
8577,KBW,60 - 64,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8578,NRW,30 - 34,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8579,KBW,65 - 69,24.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8580,KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8581,NRW,30 - 34,42.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
8582,NRW,80 and over,25.0,25.0,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8583,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8584,NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8585,KBW,30 - 34,52.98,52.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8586,NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8587,HSN,45 - 49,39.99,39.99,695.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8588,KBW,55 - 59,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8589,NRW,60 - 64,37.98,37.98,30.0,0.0,VF RIP U-TREUE,0.0
8590,NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8591,NRW,25 - 29,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8592,NRW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8593,NRW,18 - 24,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8594,NRW,50 - 54,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
8595,NRW,35 - 39,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8596,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8597,KBW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8598,NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8599,KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8600,NRW,35 - 39,39.97,39.98,30.0,0.0,VF RIP U-TREUE,1.0
8601,NRW,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8602,NRW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8603,HSN,40 - 44,43.97,43.97,30.0,0.0,VF CABLEMAX,1.0
8604,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8605,NRW,65 - 69,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8606,NRW,55 - 59,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8607,NRW,35 - 39,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8608,NRW,40 - 44,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8609,KBW,35 - 39,32.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
8610,NRW,55 - 59,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
8611,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8612,KBW,70 - 74,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
8613,NRW,55 - 59,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8614,NRW,40 - 44,42.98,42.98,30.0,0.0,2PLAY PLUS,1.0
8615,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8616,HSN,40 - 44,22.99,22.99,30.0,0.0,EAZY FLEX,0.0
8617,NRW,50 - 54,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
8618,KBW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8619,KBW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8620,NRW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8621,KBW,45 - 49,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8622,HSN,30 - 34,59.99,59.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8623,NRW,50 - 54,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8624,NRW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8625,KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8626,KBW,60 - 64,59.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8627,HSN,50 - 54,39.98,39.98,339.0,0.0,GIGAZUHAUSE KABEL,1.0
8628,NRW,40 - 44,70.98,49.99,30.0,0.0,3PLAY TREUE,1.0
8629,NRW,30 - 34,34.99,34.99,30.0,0.0,VF CABLEMAX,1.0
8630,NRW,50 - 54,32.97,32.97,30.0,0.0,2PLAY TREUE,1.0
8631,KBW,55 - 59,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8632,NRW,40 - 44,44.98,44.98,30.0,2.0,VF CABLEMAX,1.0
8633,NRW,60 - 64,39.99,39.99,38.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8634,NRW,55 - 59,34.99,34.99,30.0,0.0,VF RIP U-TREUE,1.0
8635,NRW,80 and over,42.98,42.98,30.0,0.0,2PLAY PLUS,0.0
8636,NRW,65 - 69,72.96,52.96,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8637,NRW,60 - 64,30.95,30.95,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8638,NRW,60 - 64,53.98,32.99,30.0,0.0,VF RIP U-TREUE,1.0
8639,NRW,55 - 59,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8640,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
8641,NRW,30 - 34,39.98,39.98,30.0,0.0,VF CABLEMAX,0.0
8642,HSN,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8643,NRW,35 - 39,39.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8644,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8645,NRW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8646,KBW,18 - 24,69.98,59.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8647,KBW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8648,KBW,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8649,HSN,25 - 29,62.98,62.98,186.0,0.0,GIGAZUHAUSE KABEL,1.0
8650,NRW,30 - 34,44.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
8651,NRW,50 - 54,24.99,24.99,30.0,0.0,INTERNET COMFORT,0.0
8652,HSN,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8653,HSN,45 - 49,43.98,43.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8654,NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8655,HSN,60 - 64,32.99,32.99,30.0,0.0,VF RIP U-TREUE,1.0
8656,NRW,50 - 54,74.95,49.97,30.0,0.0,VF CABLEMAX,0.0
8657,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8658,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8659,NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8660,KBW,25 - 29,39.99,39.99,30.0,1.0,VF RIP U-TREUE,1.0
8661,KBW,70 - 74,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8662,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8663,NRW,70 - 74,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
8664,NRW,55 - 59,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8665,HSN,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8666,KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8667,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8668,NRW,65 - 69,43.98,43.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8669,NRW,30 - 34,44.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8670,NRW,60 - 64,29.99,39.99,695.0,0.0,GIGAZUHAUSE TREUE C,0.0
8671,NRW,30 - 34,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8672,NRW,70 - 74,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8673,HSN,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8674,NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8675,HSN,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8676,NRW,65 - 69,42.98,42.98,30.0,0.0,VF RIP U-TREUE,0.0
8677,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8678,NRW,65 - 69,72.97,37.99,30.0,0.0,VF RIP U-TREUE,1.0
8679,NRW,65 - 69,29.99,29.99,234.0,0.0,GIGAZUHAUSE TREUE C,0.0
8680,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8681,KBW,50 - 54,54.95,49.97,30.0,0.0,VF CABLEMAX,1.0
8682,HSN,55 - 59,33.84,33.85,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8683,NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8684,KBW,70 - 74,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8685,NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8686,KBW,18 - 24,49.97,49.97,30.0,0.0,VF CABLEMAX,0.0
8687,KBW,35 - 39,42.98,42.98,30.0,0.0,GIGAZUHAUSE TREUE C,0.0
8688,KBW,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8689,NRW,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8690,NRW,50 - 54,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8691,NRW,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8692,NRW,75 - 79,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8693,NRW,30 - 34,67.92,67.96,30.0,0.0,3PLAY PLUS,0.0
8694,NRW,55 - 59,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8695,NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
8696,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8697,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8698,KBW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8699,NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8700,HSN,70 - 74,24.99,24.99,692.0,0.0,GIGAZUHAUSE TREUE C,1.0
8701,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8702,KBW,70 - 74,68.41,42.64,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8703,NRW,35 - 39,11.98,11.98,30.0,0.0,EAZY,0.0
8704,NRW,55 - 59,67.97,47.98,30.0,0.0,VF RIP U-TREUE,0.0
8705,NRW,60 - 64,24.99,24.99,30.0,0.0,INTERNET COMFORT,1.0
8706,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8707,NRW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX,1.0
8708,HSN,60 - 64,24.99,24.99,30.0,0.0,INTERNET COMFORT,0.0
8709,HSN,55 - 59,34.98,34.98,30.0,0.0,VF RIP U-TREUE,1.0
8710,KBW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8711,HSN,40 - 44,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8712,HSN,25 - 29,33.98,33.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8713,NRW,55 - 59,69.96,44.98,30.0,0.0,VF CABLEMAX,1.0
8714,NRW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8715,NRW,40 - 44,37.98,37.98,360.0,0.0,GIGAZUHAUSE KABEL,1.0
8716,KBW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8717,NRW,50 - 54,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8718,NRW,55 - 59,49.98,49.98,30.0,0.0,GIGAZUHAUSE TREUE B,1.0
8719,HSN,25 - 29,39.98,39.98,368.0,0.0,GIGAZUHAUSE KABEL,0.0
8720,NRW,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8721,HSN,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8722,NRW,18 - 24,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8723,NRW,25 - 29,47.99,47.99,30.0,0.0,VF RIP U-TREUE,1.0
8724,KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8725,NRW,65 - 69,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8726,NRW,35 - 39,49.97,39.98,30.0,0.0,VF CABLEMAX,0.0
8727,NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8728,NRW,55 - 59,44.98,44.98,691.0,0.0,VF CABLEMAX,1.0
8729,KBW,80 and over,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8730,NRW,60 - 64,22.99,22.99,162.0,0.0,GIGAZUHAUSE TREUE B,0.0
8731,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8732,NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8733,HSN,30 - 34,39.98,39.98,122.0,0.0,VF CABLEMAX,0.0
8734,KBW,60 - 64,34.97,27.99,142.0,0.0,GIGAZUHAUSE TREUE B,1.0
8735,NRW,70 - 74,42.99,42.99,30.0,0.0,VF RIP U-TREUE,1.0
8736,NRW,55 - 59,69.95,49.97,30.0,0.0,VF CABLEMAX,1.0
8737,KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8738,KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8739,NRW,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8740,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8741,HSN,50 - 54,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8742,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8743,KBW,50 - 54,37.99,37.99,30.0,0.0,VF RIP U-TREUE,0.0
8744,HSN,65 - 69,35.94,35.94,30.0,0.0,2PLAY,0.0
8745,NRW,65 - 69,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8746,KBW,50 - 54,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
8747,NRW,75 - 79,59.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8748,KBW,55 - 59,29.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8749,KBW,35 - 39,37.98,37.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8750,NRW,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8751,NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8752,NRW,45 - 49,39.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8753,NRW,75 - 79,32.99,32.99,30.0,0.0,VF RIP U-TREUE,0.0
8754,KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8755,KBW,40 - 44,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8756,NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8757,KBW,55 - 59,19.99,19.99,30.0,0.0,EAZY FLEX,1.0
8758,NRW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8759,NRW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE,1.0
8760,NRW,35 - 39,74.95,44.98,30.0,0.0,VF CABLEMAX,1.0
8761,NRW,30 - 34,59.99,49.99,365.0,0.0,GIGAZUHAUSE KABEL,0.0
8762,HSN,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8763,KBW,35 - 39,71.94,25.95,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8764,NRW,30 - 34,19.99,19.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8765,NRW,70 - 74,37.99,37.99,30.0,0.0,VF RIP U-TREUE,1.0
8766,KBW,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM,0.0
8767,NRW,18 - 24,19.99,19.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8768,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8769,NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8770,KBW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8771,NRW,70 - 74,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8772,NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8773,NRW,70 - 74,65.34,44.42,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8774,HSN,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8775,NRW,55 - 59,74.95,49.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8776,HSN,30 - 34,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8777,NRW,18 - 24,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8778,NRW,25 - 29,44.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8779,HSN,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
