,customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
8696,25 - 29,KBW,39.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
8697,35 - 39,KBW,39.98,44.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8698,35 - 39,KBW,49.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8699,70 - 74,KBW,39.97,34.99,30.0,0.0,VF RIP U-TREUE,0.0
8700,55 - 59,NRW,44.99,44.99,30.0,0.0,VF CABLEMAX,0.0
8701,30 - 34,NRW,55.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8702,25 - 29,KBW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8703,35 - 39,NRW,64.97,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8704,30 - 34,NRW,44.98,44.97,30.0,0.0,VF CABLEMAX,1.0
8705,50 - 54,HSN,29.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8706,30 - 34,NRW,37.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8707,25 - 29,NRW,44.98,34.99,30.0,0.0,VF CABLEMAX,1.0
8708,30 - 34,KBW,49.97,49.98,30.0,0.0,VF CABLEMAX,0.0
8709,40 - 44,NRW,39.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8710,40 - 44,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8711,35 - 39,KBW,44.97,34.99,30.0,0.0,VF RIP U-TREUE,1.0
8712,35 - 39,KBW,39.98,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8713,40 - 44,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8714,60 - 64,NRW,39.98,29.99,30.0,0.0,VF CABLEMAX,1.0
8715,40 - 44,NRW,34.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8716,40 - 44,KBW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8717,25 - 29,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8718,60 - 64,NRW,49.99,39.98,30.0,0.0,VF CABLEMAX,1.0
8719,55 - 59,NRW,44.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8720,30 - 34,NRW,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8721,25 - 29,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8722,35 - 39,KBW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8723,60 - 64,HSN,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8724,35 - 39,HSN,42.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8725,35 - 39,KBW,34.97,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8726,35 - 39,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8727,35 - 39,KBW,39.98,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8728,50 - 54,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8729,35 - 39,HSN,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8730,35 - 39,HSN,39.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8731,35 - 39,NRW,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8732,35 - 39,NRW,34.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8733,35 - 39,NRW,34.98,44.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8734,45 - 49,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8735,35 - 39,KBW,34.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8736,50 - 54,NRW,37.97,29.99,30.0,0.0,VF CABLEMAX,1.0
8737,30 - 34,NRW,29.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8738,35 - 39,KBW,19.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8739,60 - 64,NRW,44.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8740,40 - 44,KBW,39.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8741,45 - 49,NRW,49.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8742,35 - 39,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8743,25 - 29,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8744,45 - 49,NRW,34.99,49.98,30.0,0.0,VF RIP U-TREUE,0.0
8745,45 - 49,KBW,44.99,29.97,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8746,25 - 29,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8747,55 - 59,NRW,39.99,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8748,30 - 34,NRW,49.99,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8749,25 - 29,NRW,44.99,32.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8750,25 - 29,NRW,39.99,58.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8751,35 - 39,KBW,39.98,65.99,30.0,1.0,RED INTERNET & PHONE CABLE U,1.0
8752,30 - 34,NRW,49.98,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8753,35 - 39,NRW,49.99,54.99,30.0,0.0,VF CABLEMAX,0.0
8754,30 - 34,KBW,39.97,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8755,55 - 59,KBW,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8756,50 - 54,NRW,44.97,49.99,30.0,0.0,VF CABLEMAX,1.0
8757,60 - 64,KBW,34.99,44.98,39.0,0.0,VF RIP U-TREUE,0.0
8758,30 - 34,HSN,34.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8759,60 - 64,HSN,32.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8760,35 - 39,KBW,54.97,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8761,30 - 34,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8762,25 - 29,KBW,37.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8763,40 - 44,KBW,29.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8764,60 - 64,NRW,39.99,29.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8765,25 - 29,KBW,42.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8766,35 - 39,KBW,37.98,34.97,6.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8767,25 - 29,HSN,49.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8768,40 - 44,NRW,44.98,34.99,30.0,0.0,VF RIP U-TREUE,0.0
8769,30 - 34,NRW,34.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8770,55 - 59,NRW,34.98,34.97,30.0,0.0,VF RIP U-TREUE,1.0
8771,35 - 39,KBW,34.99,44.99,30.0,0.0,VF CABLEMAX,1.0
8772,35 - 39,NRW,34.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8773,35 - 39,NRW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8774,55 - 59,KBW,34.98,44.99,30.0,0.0,VF CABLEMAX,0.0
8775,80 and over,NRW,62.99,42.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8776,30 - 34,NRW,34.99,49.98,30.0,0.0,VF CABLEMAX,0.0
8777,25 - 29,KBW,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8778,35 - 39,NRW,37.98,44.99,30.0,0.0,VF CABLEMAX,0.0
8779,40 - 44,KBW,39.99,29.98,30.0,0.0,VF RIP U-TREUE,1.0
8780,40 - 44,KBW,34.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
8781,35 - 39,KBW,39.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8782,30 - 34,HSN,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8783,35 - 39,NRW,34.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8784,30 - 34,KBW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8785,35 - 39,KBW,49.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8786,30 - 34,HSN,44.98,44.99,30.0,0.0,VF CABLEMAX,0.0
8787,35 - 39,NRW,39.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8788,35 - 39,HSN,44.99,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8789,35 - 39,NRW,39.99,49.98,30.0,0.0,VF RIP U-TREUE,0.0
8790,35 - 39,KBW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8791,50 - 54,KBW,39.99,49.99,30.0,0.0,VF RIP U-TREUE,1.0
8792,40 - 44,NRW,39.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8793,40 - 44,NRW,6.99,45.96,30.0,0.0,VF CABLEMAX,1.0
8794,25 - 29,HSN,39.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8795,35 - 39,NRW,32.98,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8796,35 - 39,KBW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8797,40 - 44,NRW,42.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8798,60 - 64,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8799,35 - 39,KBW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8800,60 - 64,KBW,44.97,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8801,50 - 54,NRW,49.98,34.98,30.0,0.0,VF RIP U-TREUE,0.0
8802,35 - 39,KBW,49.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8803,30 - 34,KBW,54.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8804,35 - 39,NRW,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8805,25 - 29,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8806,30 - 34,KBW,39.99,34.97,30.0,0.0,VF RIP U-TREUE,1.0
8807,35 - 39,NRW,29.98,37.99,30.0,0.0,VF RIP U-TREUE,0.0
8808,50 - 54,KBW,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8809,35 - 39,NRW,39.98,39.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8810,50 - 54,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8811,40 - 44,NRW,34.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8812,40 - 44,NRW,44.99,42.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8813,25 - 29,KBW,44.98,39.98,30.0,0.0,VF RIP U-TREUE,1.0
8814,35 - 39,NRW,39.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8815,30 - 34,HSN,44.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8816,30 - 34,KBW,39.97,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8817,25 - 29,NRW,39.97,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8818,25 - 29,KBW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8819,25 - 29,NRW,34.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8820,35 - 39,NRW,34.98,44.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8821,60 - 64,NRW,44.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8822,30 - 34,KBW,62.99,39.99,30.0,0.0,VF CABLEMAX,0.0
8823,40 - 44,KBW,39.99,34.98,30.0,0.0,VF CABLEMAX,0.0
8824,35 - 39,NRW,54.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8825,25 - 29,NRW,42.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8826,25 - 29,NRW,39.98,39.97,30.0,0.0,VF RIP U-TREUE,0.0
8827,45 - 49,KBW,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8828,65 - 69,KBW,44.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8829,45 - 49,NRW,29.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8830,50 - 54,NRW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8831,55 - 59,NRW,44.97,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8832,25 - 29,NRW,29.98,44.98,30.0,0.0,VF RIP U-TREUE,0.0
8833,35 - 39,KBW,39.97,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8834,60 - 64,KBW,34.99,34.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8835,35 - 39,KBW,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8836,40 - 44,KBW,39.99,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8837,25 - 29,NRW,42.99,44.99,30.0,0.0,VF RIP U-TREUE,1.0
8838,30 - 34,NRW,39.99,44.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8839,50 - 54,NRW,39.97,44.99,30.0,0.0,VF RIP U-TREUE,1.0
8840,35 - 39,NRW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8841,35 - 39,NRW,44.99,37.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8842,60 - 64,NRW,39.99,49.97,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8843,60 - 64,NRW,49.98,32.98,30.0,0.0,VF RIP U-TREUE,0.0
8844,35 - 39,KBW,39.98,44.99,30.0,0.0,VF RIP U-TREUE,1.0
8845,25 - 29,NRW,29.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8846,55 - 59,NRW,49.98,29.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8847,55 - 59,NRW,37.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8848,65 - 69,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8849,30 - 34,KBW,44.98,39.99,30.0,0.0,VF CABLEMAX,0.0
8850,35 - 39,NRW,54.99,49.98,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8851,40 - 44,NRW,44.97,49.99,30.0,0.0,VF CABLEMAX,0.0
8852,25 - 29,KBW,39.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8853,45 - 49,NRW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8854,40 - 44,NRW,39.99,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8855,35 - 39,HSN,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8856,55 - 59,KBW,44.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8857,25 - 29,NRW,34.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8858,45 - 49,NRW,44.99,34.98,30.0,0.0,VF CABLEMAX,1.0
8859,45 - 49,NRW,39.98,34.99,30.0,0.0,VF CABLEMAX,0.0
8860,30 - 34,HSN,44.98,58.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8861,55 - 59,KBW,49.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8862,60 - 64,KBW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8863,55 - 59,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8864,35 - 39,HSN,44.97,37.99,30.0,0.0,VF CABLEMAX,1.0
8865,45 - 49,NRW,34.98,44.99,30.0,0.0,VF CABLEMAX,1.0
8866,35 - 39,NRW,44.99,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8867,55 - 59,KBW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8868,25 - 29,KBW,24.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8869,40 - 44,NRW,44.98,44.98,30.0,0.0,VF CABLEMAX,0.0
8870,40 - 44,NRW,34.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8871,60 - 64,KBW,39.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8872,35 - 39,KBW,32.98,39.99,30.0,0.0,VF CABLEMAX,0.0
8873,60 - 64,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8874,80 and over,NRW,32.98,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8875,18 - 24,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8876,55 - 59,NRW,54.99,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8877,30 - 34,NRW,39.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8878,25 - 29,NRW,39.98,44.98,30.0,0.0,VF CABLEMAX,1.0
8879,65 - 69,KBW,39.97,39.99,30.0,0.0,VF CABLEMAX,0.0
8880,30 - 34,NRW,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8881,60 - 64,HSN,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8882,35 - 39,NRW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8883,35 - 39,KBW,39.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8884,55 - 59,KBW,39.98,37.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8885,35 - 39,HSN,39.98,34.99,30.0,0.0,VF RIP U-TREUE,1.0
8886,40 - 44,KBW,44.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8887,18 - 24,NRW,49.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8888,55 - 59,NRW,44.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8889,35 - 39,NRW,34.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8890,35 - 39,NRW,44.98,39.98,30.0,0.0,VF CABLEMAX,1.0
8891,35 - 39,KBW,39.99,34.99,30.0,0.0,VF RIP U-TREUE,0.0
8892,35 - 39,KBW,39.99,39.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8893,25 - 29,NRW,39.98,44.99,30.0,0.0,VF RIP U-TREUE,0.0
8894,35 - 39,KBW,44.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8895,50 - 54,HSN,37.98,44.99,30.0,0.0,VF CABLEMAX,1.0
8896,25 - 29,HSN,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8897,35 - 39,KBW,39.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8898,35 - 39,NRW,34.98,34.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8899,30 - 34,NRW,39.98,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8900,30 - 34,HSN,29.99,42.99,30.0,0.0,VF CABLEMAX,0.0
8901,25 - 29,HSN,29.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8902,30 - 34,NRW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8903,40 - 44,HSN,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8904,50 - 54,HSN,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8905,40 - 44,NRW,44.99,29.98,30.0,0.0,VF CABLEMAX,1.0
8906,40 - 44,HSN,39.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8907,55 - 59,HSN,34.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8908,50 - 54,KBW,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8909,55 - 59,NRW,39.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8910,60 - 64,HSN,39.99,49.99,30.0,0.0,VF RIP U-TREUE,0.0
8911,40 - 44,NRW,34.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8912,55 - 59,KBW,34.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8913,30 - 34,NRW,49.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8914,30 - 34,NRW,39.99,49.98,30.0,0.0,VF CABLEMAX,1.0
8915,40 - 44,KBW,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8916,35 - 39,NRW,37.97,69.99,30.0,0.0,VF CABLEMAX,1.0
8917,30 - 34,NRW,44.98,44.97,30.0,0.0,VF CABLEMAX,0.0
8918,40 - 44,NRW,44.99,0.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8919,35 - 39,NRW,44.98,39.98,30.0,0.0,VF RIP U-TREUE,0.0
8920,25 - 29,NRW,39.97,34.98,30.0,0.0,VF RIP U-TREUE,1.0
8921,35 - 39,NRW,44.98,44.98,30.0,0.0,VF RIP U-TREUE,1.0
8922,30 - 34,KBW,44.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8923,70 - 74,NRW,54.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8924,55 - 59,KBW,55.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8925,35 - 39,KBW,39.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8926,60 - 64,HSN,39.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8927,18 - 24,NRW,44.99,32.99,30.0,0.0,VF CABLEMAX,0.0
8928,55 - 59,NRW,39.98,39.98,30.0,0.0,VF CABLEMAX,0.0
8929,45 - 49,HSN,29.98,44.98,30.0,0.0,2PLAY,1.0
8930,35 - 39,KBW,42.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8931,55 - 59,KBW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8932,55 - 59,NRW,44.98,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8933,40 - 44,NRW,29.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8934,35 - 39,HSN,34.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8935,25 - 29,HSN,39.97,54.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8936,50 - 54,HSN,49.97,34.98,30.0,1.0,GIGAZUHAUSE KABEL,0.0
8937,50 - 54,KBW,32.99,39.96,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8938,45 - 49,NRW,44.98,39.98,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8939,30 - 34,KBW,29.99,42.98,30.0,0.0,VF CABLEMAX,0.0
8940,25 - 29,KBW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8941,25 - 29,NRW,39.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8942,40 - 44,KBW,44.98,54.99,30.0,0.0,VF RIP U-TREUE,0.0
8943,40 - 44,KBW,44.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8944,35 - 39,HSN,34.98,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8945,60 - 64,KBW,39.98,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8946,50 - 54,KBW,44.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8947,45 - 49,NRW,44.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8948,40 - 44,NRW,47.98,44.99,30.0,0.0,VF CABLEMAX,1.0
8949,40 - 44,NRW,39.97,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8950,65 - 69,KBW,39.97,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8951,55 - 59,NRW,24.98,29.99,30.0,0.0,VF RIP U-TREUE,0.0
8952,35 - 39,HSN,49.99,42.98,30.0,0.0,VF RIP U-TREUE,1.0
8953,25 - 29,NRW,44.96,11.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8954,40 - 44,NRW,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8955,30 - 34,NRW,44.99,34.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8956,25 - 29,NRW,29.98,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8957,35 - 39,NRW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8958,25 - 29,NRW,44.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,1.0
8959,35 - 39,KBW,47.99,44.97,30.0,0.0,VF CABLEMAX,1.0
8960,55 - 59,NRW,39.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8961,55 - 59,KBW,44.99,39.98,30.0,0.0,VF RIP U-TREUE,0.0
8962,40 - 44,NRW,54.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8963,40 - 44,KBW,44.99,39.99,30.0,0.0,VF CABLEMAX,1.0
8964,45 - 49,NRW,44.98,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8965,40 - 44,NRW,37.99,39.99,30.0,0.0,GIGAZUHAUSE KABEL,0.0
8966,25 - 29,NRW,44.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8967,25 - 29,KBW,49.99,32.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8968,55 - 59,NRW,39.99,39.99,30.0,0.0,VF RIP U-TREUE,1.0
8969,60 - 64,KBW,39.99,42.99,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8970,40 - 44,KBW,34.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8971,55 - 59,KBW,49.97,44.99,30.0,0.0,VF CABLEMAX,1.0
8972,25 - 29,NRW,34.99,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8973,50 - 54,NRW,39.99,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8974,60 - 64,NRW,44.98,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8975,35 - 39,KBW,32.99,39.99,30.0,0.0,VF RIP U-TREUE,0.0
8976,18 - 24,KBW,49.96,49.99,30.0,0.0,VF CABLEMAX,0.0
8977,30 - 34,NRW,34.99,49.96,30.0,0.0,VF RIP U-TREUE,1.0
8978,30 - 34,NRW,39.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U,0.0
8979,45 - 49,NRW,39.97,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8980,35 - 39,NRW,39.97,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
8981,35 - 39,KBW,34.98,49.99,30.0,0.0,VF CABLEMAX,1.0
8982,30 - 34,HSN,39.98,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U,1.0
