region,customer_age_class,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
NRW,45 - 49,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,75 - 79,32.98,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,70 - 74,29.99,29.99,30.0,0.0,INTERNET PREMIUM     ,1.0
NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,80 and over,30.88,30.88,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,45 - 49,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,80 and over,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,50 - 54,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,40 - 44,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,52.97,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,75 - 79,54.97,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,30 - 34,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,29.99,29.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,75 - 79,49.97,49.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,55 - 59,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
KBW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,38.98,38.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,30 - 34,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,24.99,24.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,63.97,63.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,70 - 74,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,24.99,24.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,18 - 24,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,52.97,52.97,30.0,0.0,2PLAY TREUE      ,1.0
NRW,45 - 49,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,25 - 29,54.98,54.98,30.0,1.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,44.98,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,60 - 64,50.95,57.97,30.0,0.0,3PLAY START       ,0.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,55 - 59,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,50 - 54,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,44.98,44.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,35 - 39,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,70 - 74,29.98,29.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,60 - 64,40.98,24.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,45 - 49,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,48.97,48.97,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,50 - 54,44.98,44.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,35 - 39,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,75 - 79,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,18 - 24,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,53.98,53.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,56.96,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,45 - 49,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,80 and over,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,45 - 49,59.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,25 - 29,39.99,39.99,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,34.98,34.98,35.0,0.0,GIGAZUHAUSE TREUE C ,1.0
NRW,55 - 59,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,75 - 79,44.98,44.98,30.0,0.0,VF RIP U-TREUE  ,0.0
HSN,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,70 - 74,42.97,42.98,30.0,0.0,3PLAY PLUS       ,1.0
NRW,55 - 59,56.96,35.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,35 - 39,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,65 - 69,52.96,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,80 and over,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,44.98,34.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,60 - 64,68.95,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,60 - 64,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,60 - 64,47.98,47.98,30.0,0.0,2PLAY PLUS       ,1.0
NRW,40 - 44,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,50 - 54,54.96,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,50 - 54,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,55 - 59,50.96,29.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,50 - 54,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
KBW,35 - 39,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,35 - 39,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,25 - 29,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,34.98,34.98,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,60 - 64,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,50 - 54,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
HSN,65 - 69,54.87,54.88,30.0,0.0,3PLAY        ,0.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,55 - 59,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
HSN,35 - 39,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,47.97,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,55 - 59,44.97,44.97,30.0,0.0,VF CABLEMAX     ,1.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,40 - 44,54.98,54.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,40 - 44,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,40 - 44,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,62.96,37.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,60 - 64,39.98,39.98,87.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,65 - 69,29.98,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,80 and over,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,44.98,44.98,30.0,1.0,VF CABLEMAX     ,1.0
KBW,55 - 59,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,45 - 49,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,65 - 69,32.99,32.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,35 - 39,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,65 - 69,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,35 - 39,39.98,39.98,113.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,30 - 34,39.99,39.99,60.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,50 - 54,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,70 - 74,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,30 - 34,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,65 - 69,39.99,39.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,50 - 54,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,45 - 49,44.99,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,80 and over,60.44,29.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,65 - 69,42.97,42.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,70 - 74,50.97,37.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,44.99,44.99,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,40 - 44,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,40 - 44,44.97,44.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,52.96,52.96,30.0,0.0,VF CABLEMAX     ,0.0
HSN,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,37.91,37.78,30.0,0.0,2PLAY        ,0.0
NRW,25 - 29,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,55 - 59,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,70 - 74,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,47.97,47.97,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,75 - 79,60.95,39.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,65 - 69,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,55 - 59,37.98,37.98,30.0,0.0,VF RIP U-TREUE  ,1.0
KBW,55 - 59,27.95,27.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,25 - 29,39.98,39.98,169.0,0.0,GIGAZUHAUSE KABEL ,0.0
HSN,30 - 34,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,55 - 59,63.96,42.97,30.0,0.0,3PLAY PLUS       ,0.0
NRW,25 - 29,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
HSN,18 - 24,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,35 - 39,47.99,47.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,35 - 39,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,65 - 69,69.96,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,80 and over,29.99,29.99,30.0,0.0,INTERNET PREMIUM     ,0.0
NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,45 - 49,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,75 - 79,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,35 - 39,42.97,42.97,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,44.98,44.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,55 - 59,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,1.0
NRW,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
NRW,65 - 69,40.97,40.97,30.0,0.0,3PLAY PLUS       ,0.0
NRW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,25 - 29,47.99,47.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,30 - 34,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,45 - 49,39.99,39.99,30.0,1.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,70 - 74,39.98,39.98,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,55 - 59,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,60 - 64,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,47.99,47.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,58.98,58.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,49.97,39.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
KBW,70 - 74,60.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,80 and over,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,35 - 39,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,25 - 29,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,25 - 29,39.98,39.98,6.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,55 - 59,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,79.96,44.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,25 - 29,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,30 - 34,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,55 - 59,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,35 - 39,69.96,44.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,29.99,29.99,30.0,0.0,INTERNET PREMIUM     ,1.0
KBW,55 - 59,52.96,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,65 - 69,49.97,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,80 and over,33.74,33.74,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,59.99,59.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,60 - 64,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
HSN,55 - 59,49.99,49.99,30.0,0.0,GIGAZUHAUSE KABEL ,1.0
HSN,45 - 49,49.97,39.98,30.0,0.0,VF CABLEMAX     ,1.0
HSN,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,55 - 59,49.97,49.97,30.0,0.0,VF CABLEMAX     ,0.0
NRW,50 - 54,27.99,27.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,65 - 69,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
NRW,30 - 34,49.99,49.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,35 - 39,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,45 - 49,39.98,39.98,182.0,0.0,GIGAZUHAUSE KABEL ,1.0
NRW,60 - 64,29.99,29.99,30.0,0.0,VF RIP U-TREUE  ,1.0
NRW,40 - 44,44.98,44.98,30.0,0.0,VF CABLEMAX     ,1.0
KBW,40 - 44,49.99,49.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,60 - 64,34.99,34.99,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,25 - 29,54.99,54.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,30 - 34,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,50 - 54,59.97,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,35 - 39,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,40 - 44,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,0.0
HSN,35 - 39,59.98,59.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
HSN,25 - 29,39.98,39.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,40 - 44,34.99,34.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,45 - 49,49.98,49.98,30.0,0.0,TREUEPLUS     ,0.0
NRW,30 - 34,39.98,39.98,80.0,0.0,GIGAZUHAUSE KABEL ,1.0
KBW,55 - 59,54.98,54.98,30.0,0.0,GIGAZUHAUSE KABEL ,0.0
NRW,70 - 74,44.99,44.99,30.0,0.0,3PLAY TREUE      ,0.0
KBW,35 - 39,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
KBW,30 - 34,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,60 - 64,44.98,44.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,50 - 54,54.98,49.98,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
KBW,70 - 74,39.99,39.99,30.0,0.0,RED INTERNET & PHONE CABLE U ,1.0
NRW,70 - 74,37.99,37.99,30.0,0.0,VF RIP U-TREUE  ,0.0
NRW,70 - 74,39.98,39.98,30.0,0.0,VF CABLEMAX     ,0.0
NRW,45 - 49,42.98,42.98,30.0,0.0,VF RIP U-TREUE  ,0.0
KBW,18 - 24,44.97,44.97,45.0,0.0,VF CABLEMAX     ,1.0
KBW,70 - 74,24.99,24.99,30.0,0.0,INTERNET COMFORT     ,0.0
