customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
30 - 34,NRW,0,94,30,0,62.900000000,3PLAY,62.900000000,62.900000000,3PLAY PREMIUM 200,0,0,94,0
65 - 69,KBW,0,208,30,0,60.350000000,N/A,60.350000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,70,0
25 - 29,KBW,0,22,74,2,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,74,22,1
40 - 44,HSN,0,66,30,0,24.990000000,N/A,24.990000000,24.990000000,INTERNET COMFORT 60,0,0,66,1
55 - 59,HSN,0,84,30,0,37.970000000,SUPERWLAN,37.970000000,29.990000000,VF RIP 100 U-TREUE,0,0,45,1
30 - 34,KBW,0,46,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,46,1
25 - 29,NRW,0,21,104,3,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,104,21,1
55 - 59,HSN,6,22,78,2,89.960000000,VF PREMIUM,99.960000000,47.990000000,VF RIP 500 U-TREUE,4,78,22,1
80 and over,KBW,0,120,505,16,50.970000000,N/A,50.970000000,39.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,48,1
40 - 44,KBW,0,21,119,3,21.990000000,SUPERWLAN,24.990000000,24.990000000,VF RIP 100 U-TREUE,24,119,21,0
40 - 44,NRW,4,71,30,0,44.990000000,2PLAY,44.990000000,44.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,71,1
65 - 69,NRW,0,40,30,0,48.970000000,2PLAY,48.970000000,48.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,40,0
55 - 59,NRW,0,29,30,0,24.990000000,2PLAY,24.990000000,24.990000000,VF RIP 100 U-TREUE,0,0,29,1
35 - 39,NRW,0,43,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,43,0
60 - 64,NRW,0,38,30,0,49.980000000,N/A,49.980000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,38,0
30 - 34,HSN,1,32,30,0,39.980000000,2PLAY,39.980000000,39.980000000,RED INTERNET & PHONE 250 CABLE U,4,0,32,0
45 - 49,KBW,0,13,340,11,19.990000000,2PLAY,34.990000000,19.990000000,GIGAZUHAUSE 50 KABEL,0,340,13,0
75 - 79,NRW,0,63,30,0,49.970000000,HD OPTION,49.970000000,39.990000000,2PLAY TREUE 200,0,0,63,0
55 - 59,NRW,0,43,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,43,1
70 - 74,NRW,0,52,30,0,34.990000000,N/A,34.990000000,34.990000000,2PLAY TREUE 200,0,0,52,0
25 - 29,NRW,0,30,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,30,1
55 - 59,HSN,0,23,42,1,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,42,23,1
60 - 64,KBW,0,120,30,0,71.940000000,DIGITAL KABELANSCHLUSS,71.940000000,50.950000000,3PLAY PLUS 100 MTA,0,0,120,0
75 - 79,HSN,0,18,188,6,29.980000000,2PLAY,29.980000000,29.980000000,GIGAZUHAUSE 50 TREUE C,0,188,18,1
35 - 39,KBW,0,25,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,25,1
55 - 59,NRW,2,41,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,41,0
30 - 34,HSN,0,63,30,0,11.980000000,2PLAY,11.980000000,11.980000000,EAZY 20,0,0,63,1
80 and over,NRW,0,51,30,0,0E-9,MMA ACTIVE,0E-9,0E-9,MMA,0,0,51,0
55 - 59,KBW,0,68,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,68,0
50 - 54,NRW,0,16,248,8,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE 50 KABEL,0,248,16,0
70 - 74,NRW,0,153,30,0,46.860000000,3PLAY,46.860000000,46.860000000,3PLAY 32MBIT,0,0,153,1
65 - 69,NRW,0,249,30,0,73.780000000,SUPERWLAN,73.780000000,38.430000000,GIGAZUHAUSE 250 KABEL,0,0,8,1
25 - 29,NRW,0,22,88,2,33.980000000,2PLAY,33.980000000,33.980000000,RED INTERNET & PHONE 50 CABLE U,0,88,22,1
70 - 74,NRW,0,147,30,0,73.640000000,N/A,73.640000000,44.650000000,3PLAY PLUS 50,0,0,147,1
35 - 39,NRW,0,32,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE 250 CABLE U,0,0,32,0
55 - 59,NRW,0,17,49,1,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,49,17,1
50 - 54,NRW,0,39,30,0,42.980000000,2PLAY,42.980000000,42.980000000,VF RIP 250 U-TREUE,0,0,39,0
65 - 69,KBW,0,68,30,0,89.960000000,N/A,89.960000000,64.980000000,TREUEPLUS 3PLAY 400,0,0,58,1
25 - 29,HSN,0,23,60,1,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,60,23,0
55 - 59,KBW,0,103,30,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET UND PHONE 250 CABLE U,0,0,103,0
50 - 54,KBW,0,44,273,9,42.990000000,N/A,42.990000000,42.990000000,GIGAZUHAUSE 500 TREUE C,0,273,15,0
18 - 24,KBW,0,21,108,3,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,108,21,1
50 - 54,KBW,0,14,316,10,44.980000000,N/A,54.980000000,54.980000000,GIGAZUHAUSE CABLEMAX 1000,0,316,14,1
80 and over,KBW,0,43,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,0
45 - 49,HSN,0,39,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,39,0
55 - 59,KBW,0,47,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP 250 U-TREUE,0,0,47,1
30 - 34,NRW,0,18,30,0,0E-9,1PLAY,0E-9,0E-9,MMA,0,0,18,0
70 - 74,HSN,0,19,666,21,57.970000000,SUPERWLAN,57.970000000,29.990000000,GIGAZUHAUSE 100 TREUE C,0,174,19,0
45 - 49,HSN,0,26,30,0,169.920000000,2PLAY,169.920000000,169.920000000,VF CABLEMAX 1000,0,0,26,0
18 - 24,HSN,0,34,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,34,0
55 - 59,KBW,0,45,30,0,53.960000000,VF PREMIUM,62.950000000,37.980000000,VF RIP 250 U-TREUE,0,0,45,0
35 - 39,KBW,0,41,30,0,58.950000000,VF PREMIUM,63.950000000,38.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,41,1
40 - 44,HSN,0,151,152,4,19.990000000,SUPERWLAN,29.990000000,29.990000000,RED INTERNET & PHONE 50 CABLE U,25,152,20,1
70 - 74,NRW,0,21,121,3,57.960000000,HD OPTION,67.960000000,32.980000000,GIGAZUHAUSE 100 TREUE B,0,121,21,1
30 - 34,NRW,0,53,30,0,34.970000000,2PLAY,39.970000000,34.970000000,VF CABLEMAX 1000,0,0,53,1
65 - 69,KBW,0,32,30,0,59.970000000,HD OPTION,69.970000000,34.990000000,VF RIP 100 U-TREUE,0,0,32,0
35 - 39,KBW,0,78,165,5,63.080000000,N/A,63.080000000,37.980000000,GIGAZUHAUSE 250 TREUE B,0,165,19,1
55 - 59,NRW,1,22,65,2,44.990000000,SUPERWLAN,44.990000000,44.990000000,VF RIP 1000 U-TREUE,18,65,22,0
40 - 44,NRW,1,11,398,13,19.990000000,2PLAY,34.990000000,19.990000000,GIGAZUHAUSE 50 KABEL,27,398,11,0
80 and over,KBW,0,13,345,11,64.980000000,DIGITAL KABELANSCHLUSS,64.980000000,44.990000000,GIGAZUHAUSE 1000 TREUE B,0,345,13,0
50 - 54,KBW,0,67,718,23,39.970000000,N/A,42.970000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,317,14,0
35 - 39,NRW,0,39,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,39,0
35 - 39,HSN,1,27,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP 100 U-TREUE,14,0,27,1
80 and over,KBW,0,54,30,0,45.980000000,SUPERWLAN,45.980000000,24.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,54,0
60 - 64,NRW,0,86,30,0,45.370000000,ALLSTARS,50.370000000,30.380000000,3PLAY JUMP 120,0,0,86,0
45 - 49,NRW,0,47,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,47,1
25 - 29,NRW,0,22,67,2,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX 1000,0,67,22,1
25 - 29,NRW,0,34,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,34,1
30 - 34,HSN,0,69,30,0,169.920000000,N/A,169.920000000,169.920000000,RED INTERNET UND PHONE 100 CABLE U,0,0,35,0
80 and over,KBW,0,15,283,9,27.990000000,2PLAY,27.990000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,283,15,0
50 - 54,NRW,0,53,30,0,44.970000000,2PLAY,44.970000000,44.970000000,VF CABLEMAX 1000,0,0,53,0
35 - 39,NRW,0,20,142,4,39.980000000,2PLAY,39.980000000,39.980000000,VF CABLEMAX 500,24,142,20,1
40 - 44,NRW,0,34,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,VF CABLEMAX 1000,0,0,34,1
18 - 24,NRW,1,22,80,2,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,15,80,22,1
55 - 59,KBW,0,44,30,0,49.970000000,SUPERWLAN,49.970000000,49.970000000,VF CABLEMAX 1000,0,0,44,1
50 - 54,NRW,0,66,30,0,49.980000000,3PLAY,49.980000000,49.980000000,TREUEPLUS 3PLAY 250,0,0,66,1
35 - 39,NRW,0,96,30,0,29.990000000,2PLAY,29.990000000,29.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,96,1
40 - 44,KBW,0,52,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,52,1
70 - 74,NRW,0,146,30,0,79.960000000,N/A,79.960000000,45.970000000,3PLAY SMART 50,0,0,130,1
65 - 69,NRW,0,157,30,0,41.890000000,2PLAY,41.890000000,41.890000000,2PLAY 32MBIT,0,0,157,0
70 - 74,NRW,0,89,30,0,50.950000000,SUPERWLAN,50.950000000,32.990000000,VF RIP 100 U-TREUE,0,0,71,1
40 - 44,HSN,0,70,707,23,39.970000000,N/A,39.970000000,29.990000000,INTERNET PREMIUM 120,0,0,70,1
35 - 39,HSN,0,16,65,2,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,65,16,1
70 - 74,NRW,0,201,30,0,60.350000000,DIGITAL KABELANSCHLUSS,60.350000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,90,0
35 - 39,KBW,0,61,30,0,50.980000000,VERSTAERKER,50.980000000,47.990000000,VF RIP 500 U-TREUE,0,0,39,0
80 and over,KBW,0,53,30,0,49.980000000,DIGITAL KABELANSCHLUSS,49.980000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,45,0
45 - 49,KBW,1,13,344,11,52.980000000,SUPERWLAN,52.980000000,52.980000000,GIGAZUHAUSE CABLEMAX 1000,22,344,13,0
50 - 54,KBW,0,73,30,0,64.970000000,HD OPTION,64.970000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,51,1
80 and over,KBW,0,37,30,0,19.990000000,1PLAY,19.990000000,19.990000000,TELEFON  6MBIT HSI,0,0,37,0
75 - 79,KBW,0,202,30,0,45.360000000,ANALOG KABELANSCHLUSS,45.360000000,25.000000000,RED INTERNET UND PHONE 50 CABLE U,0,0,122,0
25 - 29,KBW,0,19,156,5,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE 250 KABEL,0,156,19,1
60 - 64,NRW,0,34,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,34,1
55 - 59,HSN,0,89,645,21,44.970000000,N/A,49.960000000,34.990000000,VF RIP 100 U-TREUE,0,0,71,1
65 - 69,NRW,0,23,55,1,27.990000000,2PLAY,27.990000000,27.990000000,RIP 50 CABLE U TREUE,0,55,23,1
25 - 29,KBW,0,34,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,34,1
35 - 39,NRW,0,20,532,17,39.380000000,DIGITAL KABELANSCHLUSS,39.380000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,124,20,0
35 - 39,HSN,0,27,30,0,205.840000000,2PLAY,205.840000000,205.840000000,RED INTERNET UND PHONE 250 CABLE U,0,0,27,0
35 - 39,KBW,0,39,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,39,1
30 - 34,NRW,0,82,30,0,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 250 KABEL,0,0,82,0
35 - 39,HSN,0,42,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,42,1
65 - 69,NRW,0,19,157,5,27.990000000,2PLAY,27.990000000,27.990000000,GIGAZUHAUSE 100 TREUE B,0,157,19,1
70 - 74,HSN,0,36,30,0,129.920000000,2PLAY,129.920000000,129.920000000,VF RIP 100 U-TREUE,0,0,36,0
60 - 64,KBW,0,21,94,3,53.980000000,SUPERWLAN,53.980000000,53.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,94,21,0
18 - 24,KBW,0,21,108,3,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,108,21,1
30 - 34,NRW,0,26,30,0,57.950000000,VF PREMIUM,62.950000000,37.980000000,VF RIP 250 U-TREUE,0,0,26,1
35 - 39,NRW,0,74,30,0,52.980000000,2PLAY,52.980000000,52.980000000,GIGAZUHAUSE 500 KABEL,0,0,74,1
65 - 69,NRW,0,81,30,0,19.990000000,SUPERWLAN,19.990000000,19.990000000,1PLAY 30MBIT 4ALL,0,0,81,0
60 - 64,KBW,1,16,722,23,85.960000000,SUPERWLAN,95.960000000,62.980000000,GIGAZUHAUSE 1000 KABEL,19,254,16,1
30 - 34,NRW,0,44,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,44,1
50 - 54,NRW,0,16,255,8,29.990000000,N/A,32.990000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,255,16,0
30 - 34,HSN,1,18,197,6,59.990000000,SUPERWLAN,59.990000000,59.990000000,GIGAZUHAUSE 1000 KABEL,21,197,18,1
30 - 34,NRW,0,30,30,0,34.990000000,SUPERWLAN,37.990000000,37.990000000,VF RIP 250 U-TREUE,0,0,30,1
35 - 39,NRW,0,16,248,8,19.990000000,2PLAY,34.990000000,19.990000000,GIGAZUHAUSE 50 KABEL,0,248,16,1
30 - 34,NRW,0,35,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,35,1
45 - 49,KBW,0,28,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,28,1
45 - 49,KBW,1,28,30,0,29.990000000,SUPERWLAN,29.990000000,29.990000000,VF RIP 100 U-TREUE,10,0,28,0
18 - 24,KBW,0,46,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,46,1
not available,KBW,0,34,30,0,34.980000000,2PLAY,34.980000000,34.980000000,VF RIP 100 U-TREUE,0,0,34,1
65 - 69,NRW,0,86,30,0,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE 500 KABEL,0,0,86,1
25 - 29,KBW,0,70,30,0,11.980000000,HD RECEIVER,11.980000000,11.980000000,EAZY 20,0,0,70,1
60 - 64,NRW,0,13,346,11,37.980000000,SUPERWLAN,37.980000000,37.980000000,GIGAZUHAUSE 50 KABEL,0,346,13,1
30 - 34,NRW,0,34,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,34,0
35 - 39,NRW,0,12,389,12,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE 1000 TREUE B,0,389,12,1
45 - 49,HSN,0,52,30,0,145.920000000,2PLAY,145.920000000,145.920000000,RED INTERNET UND PHONE 50 CABLE U,0,0,52,0
65 - 69,NRW,0,37,30,0,49.990000000,N/A,49.990000000,49.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,37,0
25 - 29,KBW,0,58,30,0,49.990000000,2PLAY,49.990000000,49.990000000,GIGAZUHAUSE 500 KABEL,0,0,58,1
65 - 69,NRW,0,12,373,12,82.940000000,VF PREMIUM,97.930000000,62.980000000,GIGAZUHAUSE 1000 KABEL,0,373,12,0
40 - 44,NRW,0,34,30,0,35.980000000,VERSTAERKER,35.980000000,32.990000000,VF RIP 250 U-TREUE,0,0,34,1
35 - 39,NRW,0,13,345,11,32.990000000,SUPERWLAN,32.990000000,32.990000000,GIGAZUHAUSE 250 TREUE B,0,345,13,0
30 - 34,KBW,0,56,30,0,29.990000000,1PLAY,29.990000000,29.990000000,INTERNET PREMIUM 120,0,0,56,1
55 - 59,NRW,0,65,341,11,52.950000000,N/A,57.960000000,42.970000000,GIGAZUHAUSE 500 TREUE B,0,341,13,0
45 - 49,KBW,1,22,89,2,42.970000000,2PLAY,42.970000000,42.970000000,VF CABLEMAX 500,16,89,22,0
25 - 29,NRW,0,20,130,4,59.990000000,SUPERWLAN,59.990000000,59.990000000,GIGAZUHAUSE 1000 KABEL,0,130,20,1
50 - 54,KBW,1,12,367,12,24.990000000,2PLAY,24.990000000,24.990000000,GIGAZUHAUSE 50 TREUE C,25,367,12,0
30 - 34,NRW,2,25,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,VF CABLEMAX 1000,9,0,25,1
25 - 29,NRW,0,80,30,0,19.990000000,2PLAY,19.990000000,19.990000000,EAZY 50,0,0,80,0
60 - 64,KBW,0,14,305,10,57.960000000,SUPERWLAN,77.950000000,42.970000000,GIGAZUHAUSE 100 KABEL,0,305,14,1
65 - 69,KBW,0,132,30,0,68.320000000,DIGITAL KABELANSCHLUSS,68.320000000,47.960000000,GIGAZUHAUSE 250 KABEL,0,0,91,0
35 - 39,NRW,0,85,30,0,47.970000000,3PLAY,47.970000000,47.970000000,3PLAY TREUE 200,0,0,85,1
80 and over,NRW,0,189,30,0,83.320000000,SERIES AND MOVIES,83.320000000,58.970000000,3PLAY TREUE 150,0,0,56,1
70 - 74,NRW,0,126,30,0,61.890000000,SUPERWLAN,61.890000000,40.900000000,3PLAY SMART 50,0,0,126,0
25 - 29,HSN,0,22,66,2,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,66,22,1
35 - 39,NRW,0,30,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,0,30,1
18 - 24,NRW,1,12,376,12,42.970000000,SUPERWLAN,42.970000000,42.970000000,GIGAZUHAUSE 100 KABEL,15,376,12,1
35 - 39,KBW,0,39,30,0,38.980000000,2PLAY,38.980000000,38.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,39,0
30 - 34,HSN,0,32,30,0,109.960000000,2PLAY,109.960000000,109.960000000,VF RIP 100 U-TREUE,0,0,32,0
80 and over,NRW,0,29,30,0,74.960000000,HD OPTION,79.960000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,29,1
40 - 44,NRW,0,16,267,8,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE 250 TREUE D,0,267,16,0
55 - 59,KBW,0,35,289,9,39.970000000,HD OPTION,39.970000000,32.980000000,GIGAZUHAUSE 100 TREUE B,0,289,15,0
18 - 24,NRW,0,21,112,3,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,112,21,1
30 - 34,KBW,0,32,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE 100 CABLE U,0,0,32,1
40 - 44,NRW,0,59,30,0,34.990000000,2PLAY,34.990000000,34.990000000,VF RIP 100 U-TREUE,0,0,59,0
55 - 59,KBW,0,49,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,49,1
30 - 34,NRW,0,28,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,0,28,0
25 - 29,KBW,0,43,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 50 CABLE U,0,0,43,1
35 - 39,NRW,0,58,30,0,44.980000000,N/A,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,34,1
30 - 34,NRW,0,21,113,3,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE 50 KABEL,0,113,21,1
80 and over,KBW,0,24,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE 50 CABLE U,0,23,24,1
45 - 49,KBW,0,58,344,11,104.960000000,VF PREMIUM,104.960000000,47.990000000,GIGAZUHAUSE 500 KABEL,0,0,58,0
55 - 59,NRW,0,74,30,0,39.990000000,N/A,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,73,0
55 - 59,KBW,0,157,30,0,67.670000000,ANALOG KABELANSCHLUSS,67.670000000,46.680000000,2PLAY 32MBIT,0,0,136,0
55 - 59,HSN,0,22,66,2,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,0,66,22,1
55 - 59,NRW,0,22,82,2,52.970000000,HD OPTION,57.970000000,42.980000000,VF RIP 250 U-TREUE,0,82,22,0
55 - 59,HSN,1,13,340,11,44.970000000,N/A,44.970000000,44.970000000,VF CABLEMAX 1000,26,340,13,1
65 - 69,KBW,0,80,485,15,43.980000000,HD OPTION,43.980000000,22.990000000,GIGAZUHAUSE 50 TREUE B,0,304,14,0
35 - 39,HSN,0,32,30,0,109.960000000,2PLAY,109.960000000,109.960000000,VF RIP 100 U-TREUE,0,0,32,0
80 and over,NRW,0,42,30,0,49.980000000,SUPERWLAN,49.980000000,29.990000000,VF RIP 100 U-TREUE,0,0,42,0
40 - 44,KBW,0,93,527,17,32.980000000,DIGITAL KABELANSCHLUSS,32.980000000,19.990000000,1PLAY 30MBIT 4ALL,0,0,93,0
35 - 39,NRW,0,21,96,3,34.990000000,N/A,37.990000000,37.990000000,VF RIP 250 U-TREUE,0,96,21,1
50 - 54,KBW,0,40,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,40,1
45 - 49,NRW,0,52,30,0,44.980000000,N/A,44.980000000,44.980000000,VF RIP 250 U-TREUE,0,0,52,1
55 - 59,KBW,0,21,105,3,54.970000000,HD OPTION,59.970000000,44.980000000,VF CABLEMAX 1000,0,105,21,0
30 - 34,KBW,0,27,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX 1000,0,0,27,0
75 - 79,NRW,0,70,30,0,29.990000000,1PLAY,29.990000000,29.990000000,HSI HZ BOX ONLY,0,0,70,1
40 - 44,KBW,0,40,30,0,38.980000000,2PLAY,38.980000000,38.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,40,0
70 - 74,HSN,0,29,30,0,197.880000000,N/A,197.880000000,129.920000000,VF RIP 100 U-TREUE,0,0,29,0
25 - 29,KBW,0,33,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET & PHONE 1000 CABLE U,0,0,33,1
25 - 29,HSN,0,14,322,10,47.980000000,SUPERWLAN,47.980000000,47.980000000,GIGAZUHAUSE 250 KABEL,0,322,14,0
80 and over,NRW,0,59,30,0,63.900000000,3PLAY,63.900000000,63.900000000,3PLAY PREMIUM 200,0,0,59,1
80 and over,KBW,0,160,30,0,41.680000000,2PLAY,41.680000000,41.680000000,2PLAY 32MBIT,0,0,160,1
25 - 29,KBW,0,74,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,74,0
75 - 79,NRW,0,11,397,13,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE 100 TREUE C,0,397,11,0
30 - 34,NRW,0,15,279,9,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE 100 KABEL,0,279,15,1
50 - 54,NRW,0,156,30,0,75.960000000,DIGITAL KABELANSCHLUSS,75.960000000,54.970000000,TREUEPLUS 3PLAY 250,0,0,56,0
30 - 34,NRW,0,83,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,83,0
35 - 39,NRW,0,46,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX 500,0,0,46,0
50 - 54,NRW,0,57,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP 250 U-TREUE,0,0,57,1
35 - 39,HSN,0,67,30,0,161.920000000,N/A,161.920000000,161.920000000,VF RIP 250 U-TREUE,0,0,67,0
55 - 59,NRW,0,32,30,0,29.990000000,2PLAY,29.990000000,29.990000000,VF RIP 100 U-TREUE,0,0,32,1
45 - 49,KBW,0,32,30,0,59.980000000,2PLAY,59.980000000,59.980000000,RED INTERNET UND PHONE 1000 CABLE U,0,0,32,0
25 - 29,NRW,0,3,30,0,44.970000000,2PLAY,44.970000000,44.970000000,GIGAZUHAUSE 500 TREUE B,0,0,3,0
35 - 39,NRW,0,31,30,0,44.990000000,2PLAY,44.990000000,44.990000000,RED INTERNET UND PHONE 500 CABLE U,0,0,31,1
45 - 49,NRW,2,119,30,0,48.880000000,N/A,48.880000000,44.980000000,RED INTERNET UND PHONE 250 CABLE U,7,0,40,1
60 - 64,NRW,0,75,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF RIP 250 U-TREUE,0,0,75,0
70 - 74,KBW,0,48,30,0,39.980000000,2PLAY,39.980000000,39.980000000,RED INTERNET UND PHONE 50 CABLE U,0,0,48,1
65 - 69,KBW,0,84,30,0,60.980000000,N/A,60.980000000,39.990000000,RED INTERNET UND PHONE 250 CABLE U,0,0,84,1
70 - 74,KBW,0,24,30,0,285.780000000,VF PREMIUM,325.780000000,205.840000000,VF CABLEMAX 1000,0,30,24,1
25 - 29,KBW,0,18,204,6,59.990000000,2PLAY,59.990000000,59.990000000,GIGAZUHAUSE 1000 KABEL,0,204,18,1
25 - 29,KBW,0,28,30,0,43.980000000,2PLAY,43.980000000,43.980000000,RED INTERNET UND PHONE 100 CABLE U,0,0,28,0
18 - 24,NRW,0,36,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET UND PHONE 100 CABLE U,0,0,36,1
