customer_age_class,region,basket_package_price_disc,internet_package_price_disc,basket_days_until_contract_end,count_previous_cancellations_0_18,internet_product_name,flag_churn
40 - 44,NRW,46.99,44.99,383,1,GIGAZUHAUSE TREUE C,1
40 - 44,NRW,39.98,39.98,86,1,VF CABLEMAX,1
65 - 69,HSN,84.96,54.98,157,0,GIGAZUHAUSE KABEL,0
35 - 39,NRW,49.97,49.97,30,0,VF CABLEMAX,1
25 - 29,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,69.96,44.98,129,0,VF CABLEMAX,1
35 - 39,NRW,40.0,40.0,30,0,2PLAY PLUS,0
55 - 59,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,HSN,30.95,30.95,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,109.96,89.97,35,0,VF CABLEMAX,0
80 and over,NRW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,0
80 and over,KBW,19.99,19.99,30,0,TELEFON HSI,0
18 - 24,NRW,44.98,44.98,30,0,VF CABLEMAX,1
50 - 54,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,17.99,17.99,30,0,EAZY FLEX,0
50 - 54,NRW,60.98,39.99,30,0,VF RIP U-TREUE,0
55 - 59,KBW,100.95,49.99,202,0,GIGAZUHAUSE TREUE C,1
80 and over,KBW,27.8,27.8,30,0,GIGAZUHAUSE KABEL,0
60 - 64,KBW,74.95,49.97,30,0,VF CABLEMAX,1
50 - 54,HSN,169.92,169.92,30,0,VF CABLEMAX,1
25 - 29,HSN,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,69.96,44.98,30,0,VF CABLEMAX,0
55 - 59,KBW,52.98,32.99,30,0,VF RIP U-TREUE,1
30 - 34,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,NRW,38.98,38.98,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,KBW,34.99,34.99,30,0,VF RIP U-TREUE,1
60 - 64,NRW,38.84,38.84,30,0,3PLAY,0
55 - 59,KBW,80.96,44.98,186,0,RED INTERNET & PHONE CABLE U,0
55 - 59,NRW,60.98,44.98,30,0,VF CABLEMAX,0
80 and over,KBW,28.74,28.74,30,0,GIGAZUHAUSE KABEL,0
60 - 64,NRW,39.98,39.98,30,0,GIGAZUHAUSE KABEL,1
25 - 29,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
75 - 79,NRW,24.99,24.99,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,KBW,54.1,33.74,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
18 - 24,KBW,42.97,42.97,30,0,RED INTERNET & PHONE CABLE U,1
75 - 79,NRW,66.96,34.99,277,0,GIGAZUHAUSE KABEL,0
60 - 64,NRW,50.84,50.84,30,0,3PLAY FLY,0
35 - 39,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,62.97,37.99,30,0,VF RIP U-TREUE,1
25 - 29,NRW,24.99,24.99,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,KBW,27.99,27.99,30,0,GIGAZUHAUSE KABEL,0
40 - 44,KBW,48.98,48.98,143,0,GIGAZUHAUSE KABEL,0
35 - 39,NRW,44.97,44.97,137,0,VF CABLEMAX,1
65 - 69,KBW,34.99,34.99,151,0,GIGAZUHAUSE KABEL,1
45 - 49,KBW,33.94,30.95,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,HSN,189.96,189.96,30,0,RED INTERNET & PHONE CABLE U,1
50 - 54,HSN,66.92,37.97,30,0,RED INTERNET & PHONE CABLE U,1
25 - 29,HSN,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
80 and over,NRW,44.98,44.98,30,0,VF CABLEMAX,0
50 - 54,KBW,69.97,34.99,70,0,RED INTERNET & PHONE CABLE U,1
55 - 59,NRW,20.97,20.97,30,0,1PLAY,0
65 - 69,NRW,54.98,29.99,30,0,VF RIP U-TREUE,0
55 - 59,NRW,63.96,42.97,30,4,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,69.96,48.97,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,37.96,37.96,30,0,GIGAZUHAUSE KABEL,1
45 - 49,KBW,49.97,49.97,30,0,VF CABLEMAX,0
25 - 29,NRW,66.96,66.96,38,0,RED INTERNET & PHONE CABLE U,0
65 - 69,NRW,49.96,42.97,714,0,3PLAY START,1
50 - 54,NRW,39.99,39.99,30,0,VF RIP U-TREUE,1
25 - 29,HSN,49.99,49.99,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,NRW,49.97,49.97,98,0,VF CABLEMAX,1
65 - 69,KBW,58.14,37.78,30,0,GIGAZUHAUSE KABEL,0
70 - 74,KBW,44.98,44.98,30,0,VF CABLEMAX,1
75 - 79,NRW,61.89,40.9,30,0,3PLAY SMART,0
40 - 44,HSN,17.99,17.99,72,0,EAZY FLEX,1
30 - 34,HSN,44.97,44.97,30,1,VF CABLEMAX,1
25 - 29,NRW,0.0,0.0,30,0,MMA,0
55 - 59,KBW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,44.98,44.98,30,0,VF CABLEMAX,0
30 - 34,KBW,49.97,49.97,30,0,VF CABLEMAX,1
35 - 39,NRW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,0
45 - 49,NRW,49.96,29.99,30,0,VF RIP U-TREUE,1
70 - 74,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
75 - 79,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
75 - 79,NRW,62.48,39.99,698,0,VF RIP U-TREUE,0
45 - 49,KBW,58.97,58.97,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,KBW,47.98,47.98,351,0,GIGAZUHAUSE KABEL,1
75 - 79,KBW,68.32,47.96,30,0,GIGAZUHAUSE KABEL,0
70 - 74,NRW,44.98,44.98,60,0,VF CABLEMAX,0
40 - 44,KBW,48.96,38.98,515,0,VF RIP U-TREUE,0
80 and over,HSN,71.36,50.37,30,0,3PLAY JUMP,0
55 - 59,NRW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,KBW,44.97,44.97,30,0,VF CABLEMAX,1
18 - 24,KBW,64.98,64.98,281,0,GIGAZUHAUSE KABEL,0
40 - 44,KBW,70.98,49.99,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,KBW,32.99,32.99,105,0,VF RIP U-TREUE,1
55 - 59,KBW,62.96,37.99,620,2,VF RIP U-TREUE,1
35 - 39,NRW,19.99,19.99,163,0,GIGAZUHAUSE TREUE C,1
70 - 74,NRW,27.99,27.99,30,0,VF RIP U-TREUE,0
30 - 34,KBW,49.97,49.97,37,0,VF CABLEMAX,1
30 - 34,NRW,53.98,53.98,105,0,RED INTERNET & PHONE CABLE U,1
45 - 49,NRW,64.95,49.97,114,0,VF CABLEMAX,0
40 - 44,NRW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,1
50 - 54,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,29.99,29.99,30,7,VF RIP U-TREUE,1
35 - 39,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,50.97,50.97,30,0,VF CABLEMAX,1
25 - 29,HSN,54.97,44.98,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,34.99,34.99,30,0,VF RIP U-TREUE,1
40 - 44,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,KBW,32.99,32.99,30,0,VF RIP U-TREUE,0
35 - 39,NRW,44.98,44.98,32,0,VF CABLEMAX,0
45 - 49,KBW,47.97,47.97,30,0,VF CABLEMAX,0
50 - 54,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,68.98,47.99,30,0,VF RIP U-TREUE,0
50 - 54,KBW,44.98,44.98,30,0,VF RIP U-TREUE,0
60 - 64,HSN,63.33,34.98,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,HSN,44.98,44.98,30,0,VF CABLEMAX,0
65 - 69,KBW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,KBW,44.99,44.99,116,1,GIGAZUHAUSE KABEL,1
50 - 54,NRW,64.92,57.97,275,0,GIGAZUHAUSE TREUE C,0
25 - 29,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,KBW,39.98,39.98,220,3,RED INTERNET & PHONE CABLE U,0
70 - 74,NRW,72.97,47.98,388,4,GIGAZUHAUSE KABEL,0
18 - 24,NRW,48.97,48.97,30,0,VF CABLEMAX,1
30 - 34,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,KBW,38.98,38.98,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,63.98,63.98,204,1,GIGAZUHAUSE KABEL,1
55 - 59,KBW,79.94,42.97,262,0,GIGAZUHAUSE TREUE C,0
65 - 69,NRW,40.9,40.9,30,0,2PLAY PLUS,0
35 - 39,NRW,60.98,39.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,13.99,13.99,30,0,EAZY,1
40 - 44,NRW,39.98,39.98,137,0,GIGAZUHAUSE KABEL,1
65 - 69,KBW,57.97,27.99,146,0,GIGAZUHAUSE TREUE B,0
45 - 49,KBW,83.95,57.97,30,0,2PLAY PLUS,1
50 - 54,HSN,42.97,32.99,594,0,VF RIP U-TREUE,0
65 - 69,KBW,19.99,19.99,225,1,GIGAZUHAUSE KABEL,0
35 - 39,KBW,49.97,49.97,30,0,VF CABLEMAX,0
80 and over,NRW,55.84,30.95,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,59.98,59.98,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,61.48,53.98,577,0,RED INTERNET & PHONE CABLE U,0
80 and over,NRW,40.98,19.99,30,0,TELEFON HSI,0
60 - 64,NRW,34.99,34.99,143,0,GIGAZUHAUSE KABEL,1
70 - 74,NRW,45.95,28.98,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,HSN,49.99,49.99,30,0,GIGAZUHAUSE KABEL,0
45 - 49,NRW,42.98,42.98,30,0,2PLAY PLUS,0
25 - 29,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,53.98,32.99,30,0,VF RIP U-TREUE,0
50 - 54,KBW,64.98,49.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,NRW,80.95,37.99,30,0,VF RIP U-TREUE,0
40 - 44,HSN,43.97,43.97,274,0,GIGAZUHAUSE TREUE B,0
30 - 34,KBW,32.98,32.98,30,0,INTERNET PREMIUM,1
50 - 54,KBW,53.0,50.0,121,0,GIGAZUHAUSE TREUE B,0
30 - 34,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,37.98,37.98,316,0,GIGAZUHAUSE TREUE D,0
55 - 59,KBW,49.97,49.97,30,0,VF CABLEMAX,0
55 - 59,KBW,49.97,49.97,30,0,VF RIP U-TREUE,0
25 - 29,NRW,58.98,58.98,87,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,241.86,161.92,30,0,VF RIP U-TREUE,0
25 - 29,KBW,59.98,49.99,30,0,VF RIP U-TREUE,0
40 - 44,KBW,59.98,59.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,58.98,58.98,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,NRW,39.97,39.97,30,0,VF CABLEMAX,1
50 - 54,NRW,57.97,44.98,654,1,VF CABLEMAX,0
75 - 79,NRW,34.99,34.99,377,0,GIGAZUHAUSE TREUE C,0
45 - 49,KBW,47.96,47.96,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,KBW,149.91,84.96,30,0,RED INTERNET & PHONE CABLE U,1
75 - 79,KBW,85.94,48.97,73,0,VF CABLEMAX,1
70 - 74,KBW,45.98,34.99,30,0,RED INTERNET & PHONE CABLE U,1
18 - 24,KBW,39.98,39.98,136,0,GIGAZUHAUSE KABEL,1
80 and over,NRW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,54.98,54.98,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,KBW,49.99,49.99,30,0,RED INTERNET & PHONE CABLE U,1
75 - 79,NRW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,57.98,57.98,30,0,3PLAY TREUE GENRE,1
50 - 54,KBW,59.98,39.99,30,0,VF RIP U-TREUE,0
60 - 64,NRW,47.96,47.96,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,KBW,75.97,54.98,30,0,GIGAZUHAUSE KABEL,0
25 - 29,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,HSN,129.96,129.96,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,NRW,64.95,44.98,517,0,VF CABLEMAX,0
18 - 24,KBW,29.99,29.99,30,0,VF RIP U-TREUE,1
55 - 59,KBW,18.99,13.99,602,0,EAZY,0
75 - 79,NRW,37.99,37.99,30,0,VF RIP U-TREUE,0
30 - 34,NRW,44.98,44.98,30,0,VF CABLEMAX,1
55 - 59,NRW,44.98,44.98,108,1,RED INTERNET & PHONE CABLE U,1
55 - 59,KBW,24.99,24.99,299,0,GIGAZUHAUSE TREUE C,1
30 - 34,NRW,34.98,34.98,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,HSN,44.98,44.98,30,0,VF CABLEMAX,0
60 - 64,NRW,29.99,29.99,30,0,VF RIP U-TREUE,0
80 and over,KBW,58.77,37.78,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,29.99,29.99,30,0,INTERNET PREMIUM,0
65 - 69,HSN,39.98,44.98,30,0,VF RIP U-TREUE,1
40 - 44,KBW,39.98,39.98,30,0,GIGAZUHAUSE TREUE B,0
35 - 39,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
45 - 49,NRW,18.98,18.98,30,0,GIGAZUHAUSE KABEL,0
35 - 39,KBW,44.98,44.98,31,0,VF CABLEMAX,1
60 - 64,HSN,49.99,49.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,44.98,44.98,30,0,VF CABLEMAX,0
65 - 69,HSN,27.99,27.99,276,0,GIGAZUHAUSE TREUE B,0
30 - 34,KBW,68.95,44.98,637,0,VF CABLEMAX,0
70 - 74,NRW,45.98,39.98,83,0,VF CABLEMAX,1
45 - 49,NRW,44.98,44.98,30,3,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,34.98,34.98,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,59.97,39.98,303,0,GIGAZUHAUSE TREUE B,0
25 - 29,NRW,37.97,37.97,386,0,GIGAZUHAUSE KABEL,0
40 - 44,HSN,29.98,29.98,274,3,GIGAZUHAUSE TREUE C,0
40 - 44,NRW,26.99,29.99,100,0,VF RIP U-TREUE,1
60 - 64,NRW,63.97,39.99,30,0,VF RIP U-TREUE,0
50 - 54,HSN,197.8,197.8,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,19.99,19.99,30,0,EAZY,1
30 - 34,KBW,34.99,34.99,30,0,VF RIP U-TREUE,1
40 - 44,KBW,44.97,34.99,460,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,44.98,44.98,30,0,VF CABLEMAX,0
50 - 54,NRW,34.99,34.99,71,0,RED INTERNET & PHONE CABLE U,1
55 - 59,NRW,69.41,48.42,30,0,3PLAY COMFORT,1
65 - 69,HSN,42.98,42.98,30,0,GIGAZUHAUSE KABEL,1
40 - 44,HSN,49.97,49.97,30,0,VF CABLEMAX,0
35 - 39,KBW,37.99,37.99,30,0,VF RIP U-TREUE,1
55 - 59,HSN,54.97,34.98,30,0,VF CABLEMAX,1
55 - 59,NRW,29.99,29.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,29.99,29.99,144,0,GIGAZUHAUSE TREUE C,0
75 - 79,KBW,34.99,39.99,647,0,VF RIP U-TREUE,0
70 - 74,NRW,45.38,45.38,30,0,3PLAY JUMP,1
55 - 59,KBW,79.94,48.97,30,0,VF CABLEMAX,0
50 - 54,NRW,54.96,44.98,30,0,VF CABLEMAX,1
50 - 54,NRW,39.98,39.98,177,0,GIGAZUHAUSE KABEL,1
65 - 69,HSN,66.95,44.97,304,0,VF CABLEMAX,0
35 - 39,NRW,34.99,34.99,233,0,GIGAZUHAUSE KABEL,0
70 - 74,HSN,39.99,39.99,30,0,VF RIP U-TREUE,1
35 - 39,NRW,39.99,39.99,30,0,VF RIP U-TREUE,0
40 - 44,NRW,59.96,39.99,30,0,RED INTERNET & PHONE CABLE U,0
60 - 64,HSN,65.85,32.99,616,0,VF RIP U-TREUE,0
40 - 44,NRW,39.99,39.99,163,0,VF CABLEMAX,0
55 - 59,NRW,39.98,39.98,365,1,VF CABLEMAX,1
30 - 34,NRW,29.99,29.99,30,0,VF RIP U-TREUE,0
25 - 29,KBW,24.99,24.99,143,0,GIGAZUHAUSE TREUE B,0
50 - 54,NRW,44.98,44.98,30,0,VF CABLEMAX,1
50 - 54,NRW,49.98,49.98,30,0,TREUEPLUS,0
80 and over,NRW,54.96,44.98,577,0,3PLAY START,1
45 - 49,KBW,60.78,60.78,30,0,3PLAY + HD BOX + PAY,0
55 - 59,HSN,24.99,24.99,671,0,GIGAZUHAUSE TREUE C,0
55 - 59,NRW,80.21,35.86,30,0,3PLAY,1
60 - 64,KBW,34.99,34.99,395,0,GIGAZUHAUSE TREUE C,0
35 - 39,NRW,49.99,49.99,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,NRW,44.98,44.98,30,0,VF CABLEMAX,0
35 - 39,NRW,49.97,49.97,30,0,VF CABLEMAX,0
30 - 34,NRW,44.97,44.97,220,0,GIGAZUHAUSE KABEL,0
35 - 39,NRW,29.99,29.99,30,0,VF RIP U-TREUE,1
25 - 29,KBW,39.99,39.99,30,0,VF RIP U-TREUE,1
45 - 49,KBW,24.98,24.99,86,0,VF RIP U-TREUE,1
30 - 34,NRW,39.99,39.99,30,0,2PLAY PLUS,1
30 - 34,KBW,44.98,44.98,30,0,VF CABLEMAX,0
25 - 29,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
35 - 39,NRW,38.98,38.98,30,0,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,34.99,34.99,2,0,RED INTERNET & PHONE CABLE U,0
55 - 59,HSN,49.97,49.97,30,0,RED INTERNET & PHONE CABLE U,0
65 - 69,KBW,54.73,33.74,30,0,RED INTERNET & PHONE CABLE U,0
55 - 59,KBW,43.98,43.98,30,0,VF RIP U-TREUE,1
45 - 49,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,HSN,58.36,45.37,709,0,3PLAY JUMP,1
35 - 39,HSN,27.87,16.99,669,0,EAZY,0
70 - 74,NRW,37.98,37.98,323,0,GIGAZUHAUSE TREUE B,0
55 - 59,KBW,44.97,44.97,30,0,GIGAZUHAUSE KABEL,0
40 - 44,KBW,39.98,39.98,707,0,GIGAZUHAUSE TREUE B,0
50 - 54,KBW,54.97,39.98,30,0,RED INTERNET & PHONE CABLE U,0
80 and over,KBW,40.99,29.99,30,0,VF RIP U-TREUE,1
35 - 39,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,46.96,46.96,30,0,2PLAY TREUE,1
30 - 34,NRW,34.99,34.99,210,0,GIGAZUHAUSE KABEL,0
30 - 34,KBW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,0.0,0.0,30,0,MMA MB,0
30 - 34,KBW,67.97,67.97,215,0,GIGAZUHAUSE KABEL,1
50 - 54,NRW,57.97,37.98,239,0,GIGAZUHAUSE TREUE D,0
25 - 29,HSN,44.98,44.98,30,0,VF CABLEMAX,1
30 - 34,HSN,48.97,63.98,30,0,TREUEPLUS,1
30 - 34,HSN,48.97,48.97,30,0,RED INTERNET & PHONE CABLE U,0
70 - 74,NRW,34.98,34.98,30,0,VF RIP U-TREUE,0
70 - 74,NRW,68.95,54.98,30,0,VF RIP U-TREUE,0
25 - 29,NRW,32.99,32.99,30,0,VF RIP U-TREUE,1
50 - 54,NRW,63.96,51.98,376,0,VF RIP U-TREUE,0
25 - 29,NRW,34.99,34.99,30,0,VF RIP U-TREUE,0
40 - 44,NRW,40.0,40.0,30,0,2PLAY PLUS,0
25 - 29,NRW,19.99,19.99,207,0,GIGAZUHAUSE KABEL,1
65 - 69,NRW,24.99,24.99,100,0,VF RIP U-TREUE,1
45 - 49,NRW,79.97,54.99,67,3,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,13.99,13.99,30,0,EAZY,1
60 - 64,NRW,48.42,48.42,30,0,3PLAY COMFORT,0
70 - 74,KBW,68.95,47.96,30,0,VF CABLEMAX,0
25 - 29,KBW,44.98,44.98,30,0,VF CABLEMAX,1
60 - 64,KBW,49.97,49.97,30,0,VF CABLEMAX,1
55 - 59,NRW,49.99,49.99,30,0,GIGAZUHAUSE KABEL,0
50 - 54,KBW,65.97,44.98,30,0,2PLAY COMFORT,0
60 - 64,HSN,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,44.98,44.98,30,0,RED INTERNET & PHONE CABLE U,0
50 - 54,NRW,42.97,42.97,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,KBW,29.99,29.99,30,0,VF RIP U-TREUE,0
60 - 64,HSN,56.95,43.98,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,HSN,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
55 - 59,NRW,44.98,44.98,30,1,RED INTERNET & PHONE CABLE U,1
60 - 64,HSN,29.99,29.99,273,0,GIGAZUHAUSE TREUE C,1
80 and over,NRW,55.98,34.99,30,0,RED INTERNET & PHONE CABLE U,1
30 - 34,NRW,29.99,29.99,49,0,VF RIP U-TREUE,1
35 - 39,HSN,209.92,209.92,30,0,VF RIP U-TREUE,1
65 - 69,KBW,38.98,38.98,30,0,RED INTERNET & PHONE CABLE U,1
65 - 69,NRW,64.97,44.98,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,0
45 - 49,NRW,44.99,44.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,42.98,42.98,30,0,VF RIP U-TREUE,1
50 - 54,NRW,45.0,45.0,30,0,3PLAY PLUS,0
45 - 49,HSN,38.98,38.98,106,0,RED INTERNET & PHONE CABLE U,1
60 - 64,KBW,45.94,45.94,30,0,2PLAY,0
40 - 44,HSN,129.96,129.96,30,0,RED INTERNET & PHONE CABLE U,0
45 - 49,KBW,39.98,39.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,HSN,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
55 - 59,NRW,37.96,34.97,30,1,VF CABLEMAX,1
50 - 54,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,85.94,44.98,30,0,RED INTERNET & PHONE CABLE U,1
55 - 59,KBW,49.97,39.99,500,0,VF CABLEMAX,0
70 - 74,HSN,59.98,59.98,30,0,RED INTERNET & PHONE CABLE U,0
35 - 39,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,29.99,29.99,30,0,VF RIP U-TREUE,1
30 - 34,KBW,39.98,29.99,30,0,VF RIP U-TREUE,1
40 - 44,NRW,24.99,24.99,30,0,INTERNET COMFORT,0
18 - 24,KBW,74.95,49.97,30,0,VF CABLEMAX,1
45 - 49,NRW,82.34,56.35,30,0,3PLAY PREMIUM,0
40 - 44,KBW,69.97,54.98,169,0,RED INTERNET & PHONE CABLE U,0
65 - 69,HSN,45.97,24.98,30,0,TELEFON HSI,0
40 - 44,NRW,44.98,44.98,30,0,VF CABLEMAX,0
60 - 64,NRW,50.98,29.99,30,0,INTERNET PREMIUM,1
65 - 69,HSN,25.97,25.97,30,0,INTERNET,0
55 - 59,HSN,75.97,54.98,30,0,GIGAZUHAUSE KABEL,0
65 - 69,NRW,59.98,39.99,290,0,RED INTERNET & PHONE CABLE U,0
55 - 59,KBW,80.94,49.97,30,0,VF CABLEMAX,0
35 - 39,NRW,29.99,29.99,56,0,RED INTERNET & PHONE CABLE U,0
18 - 24,NRW,39.98,39.98,50,0,VF CABLEMAX,1
80 and over,KBW,58.14,37.78,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,58.98,58.98,30,0,RED INTERNET & PHONE CABLE U,1
80 and over,KBW,93.94,53.96,30,0,VF CABLEMAX,0
30 - 34,HSN,37.99,37.99,30,0,VF RIP U-TREUE,1
35 - 39,NRW,68.96,42.98,30,0,VF RIP U-TREUE,0
30 - 34,KBW,37.98,37.98,157,0,VF RIP U-TREUE,1
25 - 29,KBW,39.98,39.98,122,0,GIGAZUHAUSE KABEL,1
25 - 29,KBW,54.99,54.99,30,0,RED INTERNET & PHONE CABLE U,0
25 - 29,NRW,44.98,44.98,22,0,VF CABLEMAX,0
40 - 44,HSN,39.99,39.99,225,0,RED INTERNET & PHONE CABLE U,0
50 - 54,NRW,44.98,44.98,716,0,3PLAY START,0
40 - 44,KBW,58.98,58.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,NRW,44.98,44.98,84,0,RED INTERNET & PHONE CABLE U,0
35 - 39,KBW,39.98,39.98,180,0,VF CABLEMAX,0
25 - 29,NRW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
60 - 64,NRW,39.98,39.98,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,39.99,39.99,30,0,RED INTERNET & PHONE CABLE U,1
40 - 44,NRW,29.99,29.99,30,0,HSI HZ BOX ONLY,1
45 - 49,KBW,29.99,29.99,30,0,INTERNET PREMIUM,0
80 and over,KBW,64.97,44.98,30,0,RED INTERNET & PHONE CABLE U,0
40 - 44,NRW,34.99,34.99,30,0,RED INTERNET & PHONE CABLE U,0
30 - 34,KBW,44.98,44.98,30,0,VF CABLEMAX,0
25 - 29,KBW,29.99,29.99,30,0,VF RIP U-TREUE,1
60 - 64,KBW,34.99,34.99,154,0,GIGAZUHAUSE KABEL,1
30 - 34,KBW,42.98,42.98,30,0,VF CABLEMAX,0
40 - 44,NRW,32.99,32.99,296,0,GIGAZUHAUSE TREUE B,0
35 - 39,HSN,42.97,42.97,333,0,GIGAZUHAUSE KABEL,0
30 - 34,HSN,48.97,48.97,30,0,VF CABLEMAX,0
35 - 39,NRW,49.97,49.97,87,0,VF CABLEMAX,1
40 - 44,NRW,49.99,49.99,30,0,GIGAZUHAUSE KABEL,0
30 - 34,KBW,34.99,34.99,42,0,RED INTERNET & PHONE CABLE U,1
25 - 29,NRW,34.99,34.99,199,0,VF CABLEMAX,1
50 - 54,NRW,23.98,24.99,30,0,VF RIP U-TREUE,1
60 - 64,NRW,75.46,54.47,30,0,3PLAY PREMIUM HRZ,1
