customer_age_class,region,count_previous_cancellations_0_18,basket_months_since_contract_start_date,basket_days_until_contract_end,basket_months_until_contract_end,basket_package_price_disc,basket_product_category,basket_package_price_list,internet_package_price_disc,internet_product_name,internet_diff_churn_months,internet_days_until_initial_contract_end,internet_months_since_contract_start_date,flag_churn
50 - 54,NRW,0,40,30,0,72.970000000,SUPERWLAN,82.970000000,47.990000000,VF RIP U-TREUE,0,0,40,1
35 - 39,KBW,0,137,30,0,60.980000000,HD OPTION,70.960000000,39.990000000,VF RIP U-TREUE,0,0,77,1
35 - 39,KBW,0,22,87,2,21.990000000,N/A,24.990000000,24.990000000,VF RIP U-TREUE,24,87,22,1
65 - 69,NRW,0,28,30,0,42.980000000,SUPERWLAN,42.980000000,42.980000000,VF RIP U-TREUE,0,0,28,1
18 - 24,NRW,0,26,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,26,1
65 - 69,KBW,0,103,30,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,103,0
55 - 59,HSN,0,97,266,8,51.970000000,DIGITAL KABELANSCHLUSS,51.970000000,30.980000000,GIGAZUHAUSE TREUE B,0,266,16,0
70 - 74,KBW,0,26,30,0,39.980000000,HD OPTION,44.980000000,29.990000000,VF RIP U-TREUE,0,0,26,1
45 - 49,NRW,0,49,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP U-TREUE,0,0,49,0
30 - 34,NRW,0,25,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,25,0
35 - 39,NRW,0,26,30,0,43.980000000,2PLAY,43.980000000,43.980000000,RED INTERNET & PHONE CABLE U,0,0,26,1
50 - 54,NRW,0,23,43,1,74.950000000,VF PREMIUM,74.950000000,42.980000000,VF RIP U-TREUE,0,43,23,1
75 - 79,KBW,0,211,221,7,55.980000000,SUPERWLAN,55.980000000,34.990000000,GIGAZUHAUSE KABEL,0,221,17,0
75 - 79,NRW,0,157,478,15,54.710000000,DIGITAL KABELANSCHLUSS,54.710000000,41.720000000,3PLAY,0,0,157,0
60 - 64,NRW,0,181,30,0,65.970000000,SUPERWLAN,65.970000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,48,0
45 - 49,NRW,0,19,698,22,62.950000000,HD OPTION,67.950000000,32.980000000,GIGAZUHAUSE TREUE B,0,171,19,1
30 - 34,NRW,0,54,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP U-TREUE,0,0,54,1
70 - 74,HSN,0,161,30,0,38.840000000,N/A,38.840000000,38.840000000,3PLAY,0,0,161,0
75 - 79,NRW,0,36,30,0,43.970000000,2PLAY,43.970000000,43.970000000,RED INTERNET & PHONE CABLE U,0,0,36,1
35 - 39,NRW,0,53,84,2,59.970000000,SUPERWLAN,69.970000000,29.990000000,VF RIP U-TREUE,0,0,29,1
35 - 39,KBW,0,55,30,0,121.960000000,2PLAY,121.960000000,121.960000000,VF RIP U-TREUE,0,0,55,0
45 - 49,HSN,0,48,30,0,37.980000000,2PLAY,37.980000000,37.980000000,VF RIP U-TREUE,0,0,48,0
30 - 34,HSN,0,13,364,11,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE TREUE C,0,364,13,1
45 - 49,NRW,0,27,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,27,0
30 - 34,HSN,0,51,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,51,0
75 - 79,HSN,0,200,30,0,76.960000000,DIGITAL KABELANSCHLUSS,76.960000000,49.970000000,VF CABLEMAX,0,0,46,1
25 - 29,NRW,0,17,240,7,14.980000000,N/A,29.990000000,29.990000000,RED INTERNET & PHONE CABLE U,0,240,17,1
45 - 49,NRW,0,16,260,8,44.970000000,2PLAY,44.970000000,44.970000000,GIGAZUHAUSE KABEL,0,260,16,1
25 - 29,NRW,0,43,30,0,59.980000000,N/A,59.980000000,59.980000000,RED INTERNET & PHONE CABLE U,0,0,43,1
40 - 44,NRW,0,22,68,2,44.980000000,HD OPTION,49.980000000,34.990000000,VF CABLEMAX,24,68,22,1
45 - 49,KBW,0,33,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,33,1
30 - 34,NRW,0,100,30,0,42.970000000,2PLAY,42.970000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,100,0
40 - 44,KBW,0,69,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,69,0
35 - 39,NRW,0,33,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,33,0
65 - 69,NRW,0,89,173,5,49.970000000,N/A,54.970000000,39.980000000,GIGAZUHAUSE KABEL,0,173,19,1
70 - 74,KBW,0,34,30,0,245.840000000,VF PREMIUM,265.840000000,185.880000000,VF CABLEMAX,0,0,34,0
50 - 54,NRW,0,184,708,23,0E-9,N/A,8.980000000,0E-9,128KBIT,0,0,184,0
30 - 34,HSN,0,34,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP U-TREUE,0,0,34,1
18 - 24,KBW,0,16,254,8,62.980000000,SUPERWLAN,62.980000000,62.980000000,GIGAZUHAUSE KABEL,0,254,16,0
35 - 39,NRW,0,21,106,3,48.970000000,2PLAY,48.970000000,48.970000000,VF CABLEMAX,0,106,21,0
35 - 39,KBW,0,46,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,46,1
50 - 54,KBW,0,55,30,0,46.970000000,N/A,46.970000000,46.970000000,VF RIP U-TREUE,0,0,55,1
60 - 64,NRW,0,51,30,0,42.980000000,N/A,42.980000000,42.980000000,VF RIP U-TREUE,0,0,51,1
30 - 34,NRW,0,59,30,0,29.990000000,1PLAY,29.990000000,29.990000000,INTERNET PREMIUM,0,0,59,0
35 - 39,NRW,0,117,276,9,48.970000000,VTV INTERNATIONAL,53.970000000,19.990000000,GIGAZUHAUSE TREUE C,0,276,15,0
50 - 54,NRW,0,107,30,0,47.960000000,2PLAY,47.960000000,47.960000000,RED INTERNET & PHONE CABLE U,0,0,107,1
50 - 54,NRW,0,95,30,0,70.960000000,HD OPTION,70.960000000,39.990000000,VF RIP U-TREUE,0,0,59,0
35 - 39,NRW,0,20,122,4,37.990000000,N/A,37.990000000,37.990000000,VF RIP U-TREUE,0,122,20,0
40 - 44,HSN,0,50,30,0,181.880000000,N/A,181.880000000,181.880000000,VF RIP U-TREUE,0,0,50,1
80 and over,NRW,0,61,30,0,54.980000000,2PLAY,54.980000000,54.980000000,GIGAZUHAUSE KABEL,0,0,61,0
55 - 59,NRW,0,64,30,0,44.980000000,N/A,44.980000000,44.980000000,VF RIP U-TREUE,0,0,64,1
50 - 54,KBW,0,49,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,49,0
30 - 34,NRW,0,28,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,28,1
25 - 29,KBW,0,32,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,32,1
55 - 59,HSN,0,103,30,0,85.970000000,SUPERWLAN,90.970000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,50,0
70 - 74,NRW,0,36,30,0,35.980000000,HD OPTION,44.970000000,29.980000000,VF RIP U-TREUE,0,0,36,1
25 - 29,NRW,0,36,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,36,1
40 - 44,HSN,0,85,30,0,52.970000000,2PLAY,52.970000000,52.970000000,2PLAY FLY,0,0,85,0
55 - 59,NRW,0,51,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP U-TREUE,0,0,28,0
50 - 54,NRW,0,70,30,0,42.980000000,2PLAY,42.980000000,42.980000000,VF RIP U-TREUE,0,0,70,0
55 - 59,HSN,0,166,30,0,42.870000000,3PLAY,42.870000000,42.870000000,3PLAY,0,0,166,0
50 - 54,NRW,0,28,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,28,1
50 - 54,KBW,0,211,30,0,63.960000000,ANALOG KABELANSCHLUSS,63.960000000,42.970000000,VF CABLEMAX,0,0,53,0
55 - 59,KBW,0,128,30,0,53.650000000,N/A,53.650000000,49.650000000,2PLAY PLUS,0,0,128,1
55 - 59,NRW,1,49,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,7,0,49,1
35 - 39,NRW,0,81,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,81,0
40 - 44,KBW,0,42,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP U-TREUE,0,0,42,1
40 - 44,KBW,0,28,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,0,28,1
35 - 39,NRW,0,39,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,39,0
65 - 69,KBW,0,17,214,7,24.990000000,SUPERWLAN,24.990000000,24.990000000,GIGAZUHAUSE TREUE C,0,214,17,0
60 - 64,KBW,0,69,30,0,44.990000000,3PLAY,44.990000000,44.990000000,3PLAY TREUE,0,0,69,0
40 - 44,NRW,0,74,30,0,24.980000000,2PLAY,24.980000000,24.980000000,EAZY,0,0,74,0
30 - 34,KBW,0,17,233,7,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,233,17,1
70 - 74,NRW,0,54,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,54,1
40 - 44,NRW,1,21,107,3,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,7,107,21,0
55 - 59,HSN,4,33,30,0,39.980000000,2PLAY,39.980000000,39.980000000,VF CABLEMAX,0,0,33,0
70 - 74,NRW,0,59,30,0,49.970000000,2PLAY,49.970000000,49.970000000,RED INTERNET & PHONE CABLE U,0,0,59,1
50 - 54,HSN,0,75,655,21,55.850000000,N/A,60.850000000,39.990000000,VF RIP U-TREUE,0,0,52,0
25 - 29,KBW,0,42,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,42,0
55 - 59,KBW,0,19,153,5,39.980000000,2PLAY,39.980000000,39.980000000,VF CABLEMAX,0,153,19,1
60 - 64,KBW,0,77,30,0,64.960000000,HD OPTION,64.960000000,54.980000000,RED INTERNET & PHONE CABLE U,0,0,39,0
25 - 29,HSN,0,37,30,0,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,37,0
60 - 64,KBW,0,66,30,0,32.990000000,2PLAY,32.990000000,32.990000000,VF RIP U-TREUE,0,0,66,1
45 - 49,NRW,0,35,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,35,0
55 - 59,NRW,0,22,69,2,17.990000000,2PLAY,17.990000000,17.990000000,EAZY FLEX,0,69,22,0
50 - 54,HSN,0,27,30,0,50.980000000,2PLAY,50.980000000,50.980000000,RED INTERNET & PHONE CABLE U,0,0,27,1
70 - 74,KBW,0,39,30,0,47.990000000,2PLAY,47.990000000,47.990000000,VF RIP U-TREUE,0,0,39,0
35 - 39,KBW,1,33,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,13,0,33,1
55 - 59,NRW,0,58,79,2,81.950000000,VF PREMIUM,91.950000000,44.980000000,VF CABLEMAX,0,79,22,0
55 - 59,KBW,0,54,30,0,49.990000000,SUPERWLAN,49.990000000,49.990000000,GIGAZUHAUSE KABEL,0,0,54,0
65 - 69,NRW,0,45,30,0,49.970000000,2PLAY,49.970000000,49.970000000,VF CABLEMAX,0,0,45,1
60 - 64,HSN,0,51,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,0,51,0
25 - 29,KBW,0,11,399,13,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,399,11,1
30 - 34,NRW,0,18,192,6,44.990000000,2PLAY,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,192,18,1
30 - 34,NRW,0,19,168,5,44.990000000,SUPERWLAN,44.990000000,44.990000000,GIGAZUHAUSE KABEL,0,168,19,1
18 - 24,NRW,0,22,67,2,34.990000000,SUPERWLAN,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,67,22,1
50 - 54,KBW,0,117,567,18,56.950000000,N/A,56.950000000,42.970000000,RED INTERNET & PHONE CABLE U,0,0,105,0
80 and over,KBW,0,66,30,0,32.990000000,N/A,32.990000000,32.990000000,VF RIP U-TREUE,0,0,66,0
30 - 34,NRW,0,47,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,47,1
60 - 64,NRW,0,41,30,0,54.980000000,2PLAY,54.980000000,54.980000000,RED INTERNET & PHONE CABLE U,0,0,41,1
35 - 39,KBW,0,14,148,4,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,148,14,1
60 - 64,KBW,0,21,471,15,49.960000000,SUPERWLAN,49.960000000,39.980000000,GIGAZUHAUSE KABEL,0,292,15,0
18 - 24,KBW,0,42,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,42,1
25 - 29,NRW,0,28,30,0,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,28,1
65 - 69,NRW,0,117,30,0,41.990000000,HRZ RECORDER,44.990000000,29.990000000,VF RIP U-TREUE,0,0,76,0
18 - 24,HSN,0,15,286,9,62.980000000,SUPERWLAN,62.980000000,62.980000000,GIGAZUHAUSE KABEL,0,286,15,0
70 - 74,KBW,0,201,30,0,70.960000000,ANALOG KABELANSCHLUSS,70.960000000,49.970000000,GIGAZUHAUSE KABEL,0,0,67,1
25 - 29,HSN,0,25,30,0,53.980000000,2PLAY,53.980000000,53.980000000,RED INTERNET & PHONE CABLE U,0,0,25,1
55 - 59,KBW,0,52,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,52,1
80 and over,KBW,0,206,30,0,67.040000000,ANALOG KABELANSCHLUSS,67.040000000,46.680000000,2PLAY,0,0,131,0
35 - 39,NRW,0,21,116,3,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,116,21,1
65 - 69,KBW,0,80,30,0,44.970000000,HD OPTION,54.950000000,29.980000000,GIGAZUHAUSE KABEL,0,0,57,0
40 - 44,NRW,0,14,324,10,37.960000000,N/A,52.970000000,52.970000000,GIGAZUHAUSE TREUE B,0,324,14,1
40 - 44,HSN,0,13,178,5,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,178,13,1
35 - 39,NRW,0,32,30,0,54.990000000,SUPERWLAN,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,32,0
60 - 64,KBW,0,93,30,0,48.420000000,HD OPTION,53.420000000,38.430000000,GIGAZUHAUSE KABEL,0,0,93,0
50 - 54,NRW,0,42,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,42,0
60 - 64,NRW,0,37,30,0,39.990000000,2PLAY,39.990000000,39.990000000,VF RIP U-TREUE,0,0,37,0
45 - 49,NRW,0,44,30,0,59.970000000,VF PREMIUM,64.970000000,44.980000000,VF CABLEMAX,0,0,44,0
80 and over,NRW,0,122,30,0,25.000000000,2PLAY,25.000000000,25.000000000,RED INTERNET & PHONE CABLE U,0,0,122,1
55 - 59,KBW,0,31,30,0,17.990000000,2PLAY,17.990000000,17.990000000,EAZY FLEX,0,0,31,0
40 - 44,KBW,0,30,30,0,58.970000000,2PLAY,58.970000000,58.970000000,RED INTERNET & PHONE CABLE U,0,0,30,1
30 - 34,NRW,0,53,30,0,34.980000000,2PLAY,34.980000000,34.980000000,VF CABLEMAX,0,0,53,0
65 - 69,HSN,0,114,71,2,57.960000000,N/A,62.960000000,34.980000000,VF RIP U-TREUE,0,0,39,1
18 - 24,KBW,0,23,38,1,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,38,23,1
35 - 39,KBW,0,39,30,0,49.990000000,2PLAY,49.990000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,39,0
50 - 54,HSN,0,30,30,0,83.940000000,VF PREMIUM,93.940000000,53.960000000,RED INTERNET & PHONE CABLE U,0,0,30,0
80 and over,KBW,0,126,30,0,28.250000000,2PLAY,28.250000000,28.250000000,2PLAY,0,0,126,0
45 - 49,NRW,0,108,30,0,27.980000000,HD MODUL,27.980000000,24.990000000,INTERNET COMFORT,0,0,108,0
25 - 29,NRW,0,21,99,3,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,99,21,1
55 - 59,HSN,0,26,30,0,64.970000000,DIGITAL KABELANSCHLUSS,64.970000000,44.980000000,VF CABLEMAX,0,0,26,0
35 - 39,KBW,0,35,30,0,39.980000000,SUPERWLAN,39.980000000,39.980000000,VF CABLEMAX,0,0,35,0
60 - 64,KBW,0,60,30,0,47.970000000,BOOSTER STANDARD,47.970000000,44.980000000,VF CABLEMAX,0,0,27,1
35 - 39,KBW,0,21,101,3,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,101,21,1
65 - 69,NRW,0,194,30,0,32.900000000,2PLAY,32.900000000,32.900000000,2PLAY,0,0,194,0
50 - 54,KBW,0,111,30,0,67.940000000,DIGITAL KABELANSCHLUSS,67.940000000,46.950000000,3PLAY TREUE,0,0,111,0
65 - 69,KBW,0,163,30,0,37.640000000,2PLAY,37.640000000,37.640000000,2PLAY,0,0,163,1
65 - 69,NRW,0,139,30,0,58.930000000,HD OPTION,58.930000000,33.940000000,RED INTERNET & PHONE CABLE U,0,0,129,1
35 - 39,HSN,0,13,169,5,39.980000000,2PLAY,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,169,13,0
55 - 59,HSN,0,109,88,2,70.960000000,SUPERWLAN,80.960000000,44.980000000,VF CABLEMAX,0,88,22,1
35 - 39,NRW,0,16,71,2,38.980000000,SUPERWLAN,38.980000000,38.980000000,RED INTERNET & PHONE CABLE U,0,71,16,1
40 - 44,NRW,0,13,338,11,49.980000000,2PLAY,54.980000000,49.980000000,GIGAZUHAUSE CABLEMAX,0,338,13,1
30 - 34,NRW,0,20,130,4,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,130,20,1
25 - 29,HSN,0,17,241,7,39.980000000,SUPERWLAN,39.980000000,39.980000000,GIGAZUHAUSE KABEL,0,241,17,0
40 - 44,NRW,0,73,30,0,54.980000000,N/A,54.980000000,54.980000000,RED INTERNET & PHONE CABLE U,0,0,50,0
70 - 74,NRW,2,12,499,16,59.960000000,DIGITAL KABELANSCHLUSS,59.960000000,47.960000000,GIGAZUHAUSE TREUE B,0,389,12,0
18 - 24,NRW,0,28,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,28,1
30 - 34,KBW,0,26,30,0,149.920000000,2PLAY,149.920000000,149.920000000,RED INTERNET & PHONE CABLE U,0,0,26,1
35 - 39,KBW,0,20,131,4,24.990000000,N/A,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,25,131,20,1
55 - 59,KBW,0,32,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,32,1
60 - 64,NRW,0,22,72,2,39.990000000,2PLAY,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,72,22,1
40 - 44,NRW,0,115,30,0,47.970000000,HD OPTION,47.970000000,42.980000000,2PLAY PLUS,0,0,115,0
30 - 34,KBW,0,13,354,11,24.990000000,2PLAY,24.990000000,24.990000000,GIGAZUHAUSE TREUE C,0,354,13,0
65 - 69,NRW,0,177,122,4,79.870000000,SUPERWLAN,84.870000000,44.990000000,GIGAZUHAUSE TREUE B,0,122,20,0
40 - 44,HSN,0,38,30,0,54.960000000,VF PREMIUM,54.960000000,29.990000000,VF RIP U-TREUE,0,0,38,0
30 - 34,KBW,0,15,281,9,47.980000000,SUPERWLAN,47.980000000,47.980000000,GIGAZUHAUSE KABEL,0,281,15,0
50 - 54,NRW,0,31,30,0,43.980000000,2PLAY,43.980000000,43.980000000,RED INTERNET & PHONE CABLE U,0,0,31,1
25 - 29,NRW,0,21,112,3,39.980000000,2PLAY,44.980000000,39.980000000,VF CABLEMAX,0,112,21,0
25 - 29,NRW,0,19,155,5,64.980000000,2PLAY,64.980000000,64.980000000,GIGAZUHAUSE KABEL,0,155,19,0
55 - 59,NRW,0,53,49,1,86.940000000,VF PREMIUM,96.940000000,49.970000000,VF CABLEMAX,0,0,53,1
55 - 59,NRW,0,21,93,3,39.990000000,2PLAY,39.990000000,39.990000000,VF CABLEMAX,0,93,21,1
55 - 59,NRW,0,14,317,10,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE KABEL,0,317,14,0
55 - 59,NRW,0,14,321,10,64.980000000,2PLAY,64.980000000,64.980000000,GIGAZUHAUSE KABEL,0,321,14,1
60 - 64,HSN,0,189,30,0,85.970000000,N/A,85.970000000,64.980000000,TREUEPLUS,0,0,66,0
50 - 54,HSN,0,31,597,19,44.980000000,DIGITAL KABELANSCHLUSS,44.980000000,37.990000000,VF RIP U-TREUE,0,0,31,0
30 - 34,NRW,0,71,30,0,48.960000000,HD OPTION,48.960000000,38.980000000,RED INTERNET & PHONE CABLE U,0,0,71,0
75 - 79,NRW,0,43,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,43,1
80 and over,KBW,0,50,30,0,0E-9,1PLAY,0E-9,0E-9,MMA,0,0,50,0
25 - 29,NRW,0,32,30,0,34.990000000,2PLAY,34.990000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,32,1
25 - 29,NRW,0,18,184,6,19.990000000,2PLAY,24.990000000,19.990000000,GIGAZUHAUSE TREUE C,25,184,18,1
65 - 69,HSN,0,73,30,0,69.980000000,DIGITAL KABELANSCHLUSS,79.980000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,73,0
30 - 34,NRW,0,35,30,0,38.980000000,SUPERWLAN,38.980000000,38.980000000,RED INTERNET & PHONE CABLE U,0,0,35,0
60 - 64,NRW,0,60,30,0,11.980000000,2PLAY,11.980000000,11.980000000,EAZY,0,0,60,0
45 - 49,KBW,0,41,30,0,54.990000000,2PLAY,54.990000000,54.990000000,RED INTERNET & PHONE CABLE U,0,0,41,0
45 - 49,KBW,0,70,30,0,29.990000000,N/A,29.990000000,29.990000000,VF RIP U-TREUE,0,0,46,0
50 - 54,KBW,2,26,30,0,72.950000000,VERSTAERKER,72.950000000,49.970000000,VF CABLEMAX,0,0,26,0
25 - 29,KBW,0,20,148,4,32.990000000,SUPERWLAN,32.990000000,32.990000000,GIGAZUHAUSE TREUE B,0,148,20,1
70 - 74,NRW,0,17,220,7,34.990000000,SUPERWLAN,34.990000000,34.990000000,GIGAZUHAUSE KABEL,0,220,17,1
55 - 59,NRW,0,79,30,0,69.980000000,DIGITAL KABELANSCHLUSS,79.980000000,49.990000000,RED INTERNET & PHONE CABLE U,0,0,79,1
65 - 69,KBW,0,46,492,16,54.960000000,SUPERWLAN,54.960000000,44.980000000,VF CABLEMAX,0,0,46,0
18 - 24,NRW,0,32,30,0,39.990000000,SUPERWLAN,39.990000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,32,1
80 and over,NRW,0,204,693,22,56.880000000,DIGITAL KABELANSCHLUSS,56.880000000,39.990000000,RED INTERNET & PHONE CABLE U,0,0,19,1
35 - 39,NRW,0,59,30,0,48.990000000,3PLAY,48.990000000,48.990000000,3PLAY TREUE,0,0,59,1
35 - 39,HSN,0,57,30,0,39.990000000,N/A,39.990000000,39.990000000,VF RIP U-TREUE,0,0,57,0
55 - 59,NRW,0,16,255,8,63.980000000,SUPERWLAN,63.980000000,63.980000000,GIGAZUHAUSE KABEL,0,255,16,1
40 - 44,NRW,0,24,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,VF CABLEMAX,0,3,24,1
25 - 29,NRW,0,33,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,33,1
65 - 69,NRW,0,21,115,3,64.970000000,SUPERWLAN,74.970000000,39.990000000,VF CABLEMAX,0,115,21,0
30 - 34,NRW,0,48,30,0,27.990000000,N/A,27.990000000,27.990000000,VF RIP U-TREUE,0,0,48,1
18 - 24,KBW,0,39,30,0,53.970000000,HD OPTION,53.970000000,38.980000000,RED INTERNET & PHONE CABLE U,0,0,39,0
40 - 44,NRW,0,16,262,8,67.970000000,2PLAY,67.970000000,67.970000000,GIGAZUHAUSE KABEL,0,262,16,0
40 - 44,HSN,1,14,668,21,38.860000000,N/A,38.860000000,24.990000000,GIGAZUHAUSE TREUE C,25,331,14,1
65 - 69,HSN,0,68,30,0,11.980000000,2PLAY,11.980000000,11.980000000,EAZY,0,0,68,0
55 - 59,NRW,0,21,110,3,85.930000000,VF PREMIUM,90.930000000,53.960000000,VF CABLEMAX,0,110,21,1
60 - 64,KBW,1,41,30,0,44.980000000,SUPERWLAN,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,2,0,41,1
30 - 34,NRW,0,17,227,7,59.990000000,SUPERWLAN,59.990000000,59.990000000,GIGAZUHAUSE KABEL,0,227,17,0
40 - 44,NRW,0,17,354,11,49.960000000,SUPERWLAN,49.960000000,39.980000000,GIGAZUHAUSE KABEL,0,241,17,0
35 - 39,HSN,0,31,30,0,59.970000000,HD OPTION,64.970000000,38.980000000,VF RIP U-TREUE,0,0,31,1
75 - 79,KBW,0,50,30,0,38.980000000,2PLAY,38.980000000,38.980000000,RED INTERNET & PHONE CABLE U,0,0,50,1
18 - 24,NRW,0,17,662,21,77.940000000,VF PREMIUM,77.940000000,39.980000000,GIGAZUHAUSE KABEL,0,214,11,1
35 - 39,HSN,0,54,30,0,44.980000000,2PLAY,44.980000000,44.980000000,VF CABLEMAX,0,0,54,0
18 - 24,KBW,0,25,30,0,42.980000000,SUPERWLAN,42.980000000,42.980000000,VF RIP U-TREUE,0,0,25,0
60 - 64,KBW,0,119,30,0,20.970000000,1PLAY,20.970000000,20.970000000,1PLAY,0,0,119,1
25 - 29,NRW,0,30,30,0,34.990000000,VTV INTERNATIONAL,46.980000000,34.990000000,RED INTERNET & PHONE CABLE U,0,0,22,0
45 - 49,KBW,0,37,30,0,37.990000000,2PLAY,37.990000000,37.990000000,VF RIP U-TREUE,0,0,37,1
45 - 49,NRW,0,38,215,7,57.970000000,SUPERWLAN,67.970000000,32.990000000,GIGAZUHAUSE TREUE B,0,215,17,1
30 - 34,KBW,0,83,30,0,58.950000000,HD OPTION,58.950000000,24.990000000,INTERNET COMFORT,0,0,83,1
60 - 64,KBW,0,109,30,0,185.880000000,2PLAY,185.880000000,185.880000000,2PLAY COMFORT,0,0,109,0
55 - 59,KBW,0,14,308,10,37.980000000,2PLAY,37.980000000,37.980000000,GIGAZUHAUSE TREUE B,0,308,14,1
30 - 34,NRW,0,13,348,11,45.980000000,N/A,54.980000000,54.980000000,GIGAZUHAUSE CABLEMAX,0,348,13,1
25 - 29,NRW,0,34,30,0,44.980000000,2PLAY,44.980000000,44.980000000,RED INTERNET & PHONE CABLE U,0,0,34,1
